ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
724,procedure,procédure,إِجْراء,NOUN,Easy,عملية,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
724,procedure,procédure,إِجْراء,NOUN,Medium,معاملة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
724,procedure,procédure,إِجْراء,NOUN,Medium,منهج,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
724,procedure,procédure,إِجْراء,NOUN,Easy,نظام,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
725,diarrhea,diarrhée,إِسْهال,NOUN,Easy,اسهال,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
725,diarrhea,diarrhée,إِسْهال,NOUN,Medium,جريان جوف,Tunisia+Libya,D,D,H,L,100
725,diarrhea,diarrhée,إِسْهال,NOUN,Hard,جريان كرش,Tunisia+Libya,D,D,M,L,50
725,diarrhea,diarrhée,إِسْهال,NOUN,Easy,دياري,Morocco+Algeria,D,S,M,L,250
725,diarrhea,diarrhée,إِسْهال,NOUN,Medium,ليونة,Egypt+Sudan,D,D,M,L,150
726,signal,feu,إِشارَة,NOUN,Easy,اشارة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
726,signal,feu,إِشارَة,NOUN,Medium,اشارة مرور,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
726,signal,feu,إِشارَة,NOUN,Medium,ايعاز,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
726,signal,feu,إِشارَة,NOUN,Hard,سيمافرو,Tunisia+Libya,D,D,M,L,50
726,signal,feu,إِشارَة,NOUN,Hard,سينيال,Morocco+Algeria,D,D,M,L,50
726,signal,feu,إِشارَة,NOUN,Hard,ضو,Tunisia+Libya,D,D,M,L,50
726,signal,feu,إِشارَة,NOUN,Easy,علامة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
726,signal,feu,إِشارَة,NOUN,Easy,فو,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
726,signal,feu,إِشارَة,NOUN,Medium,لافتة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
727,extra,supplémentaire,إِضافِيّ,ADJ,Easy,احتياط,Tunisia+Libya,D,D,H,L,200
727,extra,supplémentaire,إِضافِيّ,ADJ,Easy,اضافي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
727,extra,supplémentaire,إِضافِيّ,ADJ,Hard,بزايد,Tunisia+Libya,D,D,M,L,50
727,extra,supplémentaire,إِضافِيّ,ADJ,Easy,زايد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
727,extra,supplémentaire,إِضافِيّ,ADJ,Easy,زيادة,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
728,tire,pneu,إِطار,NOUN,Hard,استبني,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
728,tire,pneu,إِطار,NOUN,Easy,اطار,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
728,tire,pneu,إِطار,NOUN,Easy,بنو,Morocco+Algeria,D,D,H,L,200
728,tire,pneu,إِطار,NOUN,Easy,تاير,"Iraq, Qatar+Saudi+Oman+Yemen",D,S,M,M,300
728,tire,pneu,إِطار,NOUN,Hard,دولاب,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
728,tire,pneu,إِطار,NOUN,Medium,رودة,Morocco+Algeria,D,D,L,L,100
728,tire,pneu,إِطار,NOUN,Medium,رويدة,Morocco+Algeria,D,D,L,L,100
728,tire,pneu,إِطار,NOUN,Easy,عجل,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
728,tire,pneu,إِطار,NOUN,Easy,عجلة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
728,tire,pneu,إِطار,NOUN,Hard,كاوتش,Egypt+Sudan,D,D,M,L,50
728,tire,pneu,إِطار,NOUN,Medium,كفر,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
728,tire,pneu,إِطار,NOUN,Hard,لستك,Egypt+Sudan,D,D,M,L,50
729,cancellation,annulation,إِلْغاء,NOUN,Medium,ازالة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
729,cancellation,annulation,إِلْغاء,NOUN,Easy,الغا,Egypt+Sudan,S,D,M,L,1100
729,cancellation,annulation,إِلْغاء,NOUN,Easy,الغاء,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
729,cancellation,annulation,إِلْغاء,NOUN,Medium,انولاسيون,Morocco+Algeria,D,S,L,L,100
729,cancellation,annulation,إِلْغاء,NOUN,Hard,تبطيل,Tunisia+Libya,D,D,M,L,50
729,cancellation,annulation,إِلْغاء,NOUN,Easy,توقيف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
729,cancellation,annulation,إِلْغاء,NOUN,Easy,حل,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
729,cancellation,annulation,إِلْغاء,NOUN,Hard,شطب,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
729,cancellation,annulation,إِلْغاء,NOUN,Medium,فسخ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
729,cancellation,annulation,إِلْغاء,NOUN,Easy,فك,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
729,cancellation,annulation,إِلْغاء,NOUN,Medium,كنسل,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
729,cancellation,annulation,إِلْغاء,NOUN,Medium,كنسلة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,150
729,cancellation,annulation,إِلْغاء,NOUN,Medium,كنسليشن,Egypt+Sudan,D,S,L,L,100
729,cancellation,annulation,إِلْغاء,NOUN,Easy,وقف,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
730,english,anglais,إِنْجلِيزِيّ,ADJ,Easy,انجليزي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
730,english,anglais,إِنْجلِيزِيّ,ADJ,Hard,انجلش,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
730,english,anglais,إِنْجلِيزِيّ,ADJ,Easy,انجليزية,"Iraq, Tunisia+Libya",S,D,M,M,1200
730,english,anglais,إِنْجلِيزِيّ,ADJ,Hard,اونجلي,Morocco+Algeria,D,D,L,L,50
730,english,anglais,إِنْجلِيزِيّ,ADJ,Easy,نجليزي,Morocco+Algeria,S,D,M,L,1150
730,english,anglais,إِنْجلِيزِيّ,ADJ,Hard,انكليزي,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Easy,انفلونزا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Hard,افلونزا,Iraq,D,D,L,L,0
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Easy,برد,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,برودة,Tunisia+Libya,D,D,M,L,150
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,رواح,Morocco+Algeria,D,D,M,L,150
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Easy,ريح,Morocco+Algeria,D,D,H,L,200
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,زكام,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,جريب,Tunisia+Libya,D,D,M,L,150
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Hard,لاجريب,Morocco+Algeria,D,D,L,L,0
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,نزلة,Egypt+Sudan,D,D,M,L,150
731,flu,grippe,إِنْفلُوَنْزا,NOUN,Medium,نشلة,Iraq,D,D,L,L,100
732,rest,reste,باقِي,NOUN,Easy,باقي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
732,rest,reste,باقِي,NOUN,Easy,بقية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya",S,D,M,H,1250
732,rest,reste,باقِي,NOUN,Hard,ضايل,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
732,rest,reste,باقِي,NOUN,Easy,فاضل,Egypt+Sudan,D,D,H,L,200
732,rest,reste,باقِي,NOUN,Hard,مزال,Tunisia+Libya,D,D,M,L,50
733,exchange,échanger,بَدَّل,VERB,Easy,بادل,Qatar+Saudi+Oman+Yemen,S,D,M,L,1150
733,exchange,échanger,بَدَّل,VERB,Easy,بدل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
733,exchange,échanger,بَدَّل,VERB,Easy,تبادل,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
733,exchange,échanger,بَدَّل,VERB,Easy,حول,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
733,exchange,échanger,بَدَّل,VERB,Easy,صرف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
733,exchange,échanger,بَدَّل,VERB,Easy,غير,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
733,exchange,échanger,بَدَّل,VERB,Easy,فك,Egypt+Sudan,D,D,H,L,200
733,exchange,échanger,بَدَّل,VERB,Medium,قايض,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
734,telegram,télégramme,بَرْقِيَّة,NOUN,Easy,برقية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
734,telegram,télégramme,بَرْقِيَّة,NOUN,Hard,تلجرام,Morocco+Algeria,D,D,M,L,50
734,telegram,télégramme,بَرْقِيَّة,NOUN,Medium,تلغراف,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
735,simple,simple,بَسِيط,ADJ,Medium,ايزي,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
735,simple,simple,بَسِيط,ADJ,Medium,بديهي,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
735,simple,simple,بَسِيط,ADJ,Easy,بسيط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
735,simple,simple,بَسِيط,ADJ,Hard,بصيط,Morocco+Algeria,D,D,M,L,50
735,simple,simple,بَسِيط,ADJ,Medium,سامبل,Morocco+Algeria,D,S,L,L,100
735,simple,simple,بَسِيط,ADJ,Easy,ساهل,"Morocco+Algeria, Tunisia+Libya, Egypt+Sudan",D,D,M,M,200
735,simple,simple,بَسِيط,ADJ,Easy,سهل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
735,simple,simple,بَسِيط,ADJ,Easy,عادي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
735,simple,simple,بَسِيط,ADJ,Medium,هوين,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
735,simple,simple,بَسِيط,ADJ,Easy,هين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
735,simple,simple,بَسِيط,ADJ,Easy,يسير,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
736,skin,peau,بَشَرَة,NOUN,Easy,بشرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
736,skin,peau,بَشَرَة,NOUN,Easy,بو,Morocco+Algeria,D,D,H,L,200
736,skin,peau,بَشَرَة,NOUN,Easy,جلد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
736,skin,peau,بَشَرَة,NOUN,Medium,قشر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
736,skin,peau,بَشَرَة,NOUN,Medium,قشرة,Tunisia+Libya,D,D,M,L,100
737,onion,oignon,بَصَل,NOUN,Easy,بصل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
737,onion,oignon,بَصَل,NOUN,Easy,بصلة,Tunisia+Libya,S,D,M,L,1150
738,visa,visa,تَأْشِيرَة,NOUN,Easy,تأشيرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
738,visa,visa,تَأْشِيرَة,NOUN,Easy,فيزة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,S,M,H,350
739,remember,souvenir,تَذَكَّر,VERB,Easy,اتذكر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,H,M,1250
739,remember,souvenir,تَذَكَّر,VERB,Easy,اذكر,Iraq,D,D,H,L,200
739,remember,souvenir,تَذَكَّر,VERB,Easy,افتكر,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
739,remember,souvenir,تَذَكَّر,VERB,Easy,تذكر,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
739,remember,souvenir,تَذَكَّر,VERB,Easy,تفكر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
739,remember,souvenir,تَذَكَّر,VERB,Medium,حقد,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
739,remember,souvenir,تَذَكَّر,VERB,Easy,ذكر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
739,remember,souvenir,تَذَكَّر,VERB,Easy,عقل,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,200
739,remember,souvenir,تَذَكَّر,VERB,Easy,فاكر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
739,remember,souvenir,تَذَكَّر,VERB,Medium,فطن,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
740,ski,ski,تَزَلُّج,NOUN,Medium,اتزحلق,Tunisia+Libya,D,D,M,L,100
740,ski,ski,تَزَلُّج,NOUN,Hard,تزحلاق,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
740,ski,ski,تَزَلُّج,NOUN,Medium,تزحلق,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
740,ski,ski,تَزَلُّج,NOUN,Easy,تزلج,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,M,H,1250
740,ski,ski,تَزَلُّج,NOUN,Hard,زحلقة,Egypt+Sudan,D,D,L,L,50
740,ski,ski,تَزَلُّج,NOUN,Easy,سكي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,S,M,H,350
741,registration,enregistrement,تَسْجِيل,NOUN,Hard,انتساب,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
741,registration,enregistrement,تَسْجِيل,NOUN,Easy,تسجيل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
741,registration,enregistrement,تَسْجِيل,NOUN,Easy,توثيق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
741,registration,enregistrement,تَسْجِيل,NOUN,Medium,ماركي,Morocco+Algeria,D,D,M,L,150
742,shopping,shopping,تَسَوُّق,NOUN,Hard,اتبضع,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
742,shopping,shopping,تَسَوُّق,NOUN,Easy,اتسوق,Syria+Lebanon+Jordan+Palestine,S,D,M,L,1100
742,shopping,shopping,تَسَوُّق,NOUN,Medium,تبضع,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
742,shopping,shopping,تَسَوُّق,NOUN,Easy,تسوق,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
742,shopping,shopping,تَسَوُّق,NOUN,Hard,تقضية,Morocco+Algeria,D,D,L,L,0
742,shopping,shopping,تَسَوُّق,NOUN,Hard,تمهار,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
742,shopping,shopping,تَسَوُّق,NOUN,Easy,شرا,"Egypt+Sudan, Tunisia+Libya",D,D,H,M,250
742,shopping,shopping,تَسَوُّق,NOUN,Hard,شوبين,Morocco+Algeria,D,D,M,L,50
742,shopping,shopping,تَسَوُّق,NOUN,Medium,شوبينغ,Syria+Lebanon+Jordan+Palestine,D,S,M,L,150
742,shopping,shopping,تَسَوُّق,NOUN,Hard,شوبينق,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
742,shopping,shopping,تَسَوُّق,NOUN,Hard,قضيان,Morocco+Algeria,D,D,L,L,0
743,detail,détail,تَفْصِيل,NOUN,Easy,تفاصيل,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,H,H,1300
743,detail,détail,تَفْصِيل,NOUN,Easy,تفصيل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,M,H,1250
743,detail,détail,تَفْصِيل,NOUN,Hard,ديطاي,Morocco+Algeria,D,D,L,L,0
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Medium,اتكلف,Tunisia+Libya,D,D,M,L,150
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Medium,تقام على,Morocco+Algeria,D,D,H,L,150
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Easy,خسر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Hard,سقام,Morocco+Algeria,D,D,M,L,50
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Medium,سوى,Morocco+Algeria,D,D,M,L,150
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Medium,شريته ب+,Morocco+Algeria,D,D,H,L,100
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Easy,كلف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
744,cost,coûter,كَلَّف ، بَلَغَت تَكْلِفَة +هُ,PRON,Medium,وقف على,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
745,tv,télé,تِلْفِزيُون,NOUN,Medium,تلفزة,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
745,tv,télé,تِلْفِزيُون,NOUN,Easy,تلفزيون,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
745,tv,télé,تِلْفِزيُون,NOUN,Easy,تي في,Syria+Lebanon+Jordan+Palestine,D,S,H,L,200
745,tv,télé,تِلْفِزيُون,NOUN,Hard,لاتيلي,Morocco+Algeria,D,D,L,L,0
746,ice,glace,ثَلْج,NOUN,Hard,تلج,Morocco+Algeria,D,D,M,L,50
746,ice,glace,ثَلْج,NOUN,Easy,ثلج,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
746,ice,glace,ثَلْج,NOUN,Medium,جليد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
746,ice,glace,ثَلْج,NOUN,Medium,قلاص,Tunisia+Libya,D,D,M,L,100
747,dry,sec,جافّ,ADJ,Easy,جاف,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,M,H,1250
747,dry,sec,جافّ,ADJ,Hard,شايح,Tunisia+Libya,D,D,M,L,50
747,dry,sec,جافّ,ADJ,Hard,قاحل,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
747,dry,sec,جافّ,ADJ,Hard,مجفف,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
747,dry,sec,جافّ,ADJ,Easy,ناشف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
747,dry,sec,جافّ,ADJ,Easy,يابس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,H,250
748,university,université,جامِعَة,NOUN,Easy,جامعة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
748,university,université,جامِعَة,NOUN,Easy,كلية,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,200
749,timetable,horaire,جَدْوَل,NOUN,Easy,جدول,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
749,timetable,horaire,جَدْوَل,NOUN,Medium,جدول مواعيد,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
749,timetable,horaire,جَدْوَل,NOUN,Medium,ساعة,Morocco+Algeria,D,D,M,L,150
749,timetable,horaire,جَدْوَل,NOUN,Easy,وقت,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
750,island,île,جَزِيرَة,NOUN,Easy,جزيرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
751,bridge,pont,جِسْر,NOUN,Medium,بون,Morocco+Algeria,D,D,M,L,150
751,bridge,pont,جِسْر,NOUN,Easy,جسر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
751,bridge,pont,جِسْر,NOUN,Medium,قنطرة,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
751,bridge,pont,جِسْر,NOUN,Easy,كوبري,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Easy,جمبري,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Medium,ربيان,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Medium,روبيان,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Medium,شفرات,Tunisia+Libya,D,D,M,L,100
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Hard,قريدس,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
752,shrimp,crevette,جَمْبَرِيّ,NOUN,Easy,كروفات,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,300
753,quality,qualité,جَوْدَة,NOUN,Easy,جودة,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
753,quality,qualité,جَوْدَة,NOUN,Easy,كاليتي,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
753,quality,qualité,جَوْدَة,NOUN,Easy,نوعية,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
753,quality,qualité,جَوْدَة,NOUN,Hard,نوعية باهية,Tunisia+Libya,D,D,M,L,50
754,pocket,poche,جَيْب,NOUN,Easy,جيب,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
754,pocket,poche,جَيْب,NOUN,Easy,جيبة,Syria+Lebanon+Jordan+Palestine,S,D,M,L,1150
754,pocket,poche,جَيْب,NOUN,Hard,مخبى,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
754,pocket,poche,جَيْب,NOUN,Easy,مكتوب,Tunisia+Libya,D,D,H,L,200
755,bar,bar,حان,NOUN,Easy,بار,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,S,H,H,400
755,bar,bar,حان,NOUN,Medium,مخمرة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
756,porter,porteur,حَمّال,NOUN,Easy,حمال,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
756,porter,porteur,حَمّال,NOUN,Easy,حمالي,Qatar+Saudi+Oman+Yemen,S,D,M,L,1150
756,porter,porteur,حَمّال,NOUN,Easy,شيال,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
756,porter,porteur,حَمّال,NOUN,Medium,عتال,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,150
757,bellboy,chasseur,خادِم,NOUN,Easy,بل بوي,Syria+Lebanon+Jordan+Palestine,D,S,H,L,200
757,bellboy,chasseur,خادِم,NOUN,Medium,بص بوي,Iraq,D,D,H,L,100
757,bellboy,chasseur,خادِم,NOUN,Medium,حمال,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
