ID,English,French,MSA,POS,CODA,CODA_Root,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory,ALL LEVELS?,ALL LEVELS( No ASIM)?
944,november,novembre,نُوفِمْبِر,PROPN,شهر هداعش,شهر+هدعش,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"678,997",D,D,H,L,L,100,Medium,TRUE,TRUE
944,november,novembre,نُوفِمْبِر,PROPN,شهر هدعش,شهر+هدعش,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"679,054",D,D,H,L,L,100,Medium,TRUE,TRUE
944,november,novembre,نُوفِمْبِر,PROPN,نوفمبر,نفمبر,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,1,1,5,"63,283",S,S,H,H,H,1400,Easy,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,الاثنعش,ثنعش,Iraq,1,1,0,0,1,21,D,D,L,L,L,0,Hard,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,ديسمبر,دسمبر,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,1,1,6,"583,580",S,S,H,H,H,1400,Easy,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,شهر اثناعش,شهر+ثنعش,Qatar+Saudi+Oman+Yemen,1,2,0,0,6,"679,011",D,D,H,L,M,150,Medium,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,شهر اثنعش,شهر+ثنعش,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"679,932",D,D,H,M,M,200,Easy,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,كانون الاول,كنن+ل+ل,Iraq,1,2,0,0,6,"2,334,983",D,D,H,L,M,150,Medium,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,كانون الثاني,كنن+ثن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"1,217,559",D,D,H,L,L,100,Medium,TRUE,TRUE
945,december,décembre,دِيسَمْبِر,PROPN,كانون اول,كنن+ل+ل,Syria+Lebanon+Jordan+Palestine,1,2,0,0,7,"3,961,595",D,D,H,L,M,150,Medium,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,تسوق,سق,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"53,813",D,D,H,L,L,100,Medium,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,تشري,تشر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"10,326",D,D,M,L,L,50,Hard,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شرا,شرر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,5,"163,837",S,D,H,H,H,1300,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شراء,شر,Qatar+Saudi+Oman+Yemen,1,4,1,0,5,"196,072",S,D,H,L,H,1200,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شراية,شر,Syria+Lebanon+Jordan+Palestine,1,4,1,0,2,41,S,D,M,L,H,1150,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شروة,شر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,4,1,0,1,16,S,D,L,M,H,1150,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شروية,شر,Qatar+Saudi+Oman+Yemen,1,4,1,0,0,0,S,D,L,L,H,1100,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,شرية,شر,Qatar+Saudi+Oman+Yemen,1,4,1,0,2,32,S,D,M,L,H,1150,Easy,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,مسواق,مسق,Iraq,1,1,0,0,1,11,D,D,L,L,L,0,Hard,TRUE,TRUE
946,purchase,achat,شِراء,NOUN,مشترى,شر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,4,0,0,2,36,D,D,M,M,H,200,Easy,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,الي,ل,Morocco+Algeria,1,1,0,0,7,"19,408,989",D,D,H,L,L,100,Medium,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,خرجة,خرج,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,114,D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,خطية,خط,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,611,D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,ذهاب,ذهب,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,2,1,0,5,"53,067",S,D,H,M,M,1200,Easy,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,روحان,رحن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,"1,295",D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,روحة,رح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,3,720,D,D,M,H,H,250,Easy,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,ريحة,رح,Qatar+Saudi+Oman+Yemen,1,4,0,0,4,"5,298",D,D,M,L,H,150,Medium,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,سرحة,سرح,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,40,D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,سيرة,سر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"3,424",D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,طلعة,طلع,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,"1,381",D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,عدى,عد,Tunisia+Libya,1,1,0,0,3,"1,187",D,D,M,L,L,50,Hard,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,مرواح,مرح,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,4,"4,280",D,D,M,M,M,150,Medium,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,مشى,مش,Tunisia+Libya,1,4,0,0,4,"9,453",D,D,M,L,H,150,Medium,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,مشي,مش,"Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,4,0,0,5,"93,370",D,D,H,H,H,300,Easy,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,مشية,مش,Qatar+Saudi+Oman+Yemen,1,4,0,0,3,321,D,D,M,L,H,150,Medium,TRUE,TRUE
947,going,aller,ذَهاب,NOUN,نزلة,نزل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,438,D,D,M,L,L,50,Hard,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,اخذ,خذ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,2,0,0,6,"552,504",D,D,H,M,M,200,Easy,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,انه جا له,نه+له,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"16,453,335",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,انه يجيب,نه+جب,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"5,625,870",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,انه يدي,نه+د,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"5,644,803",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,تتحصل,حصل,Morocco+Algeria,1,3,0,0,3,865,D,D,M,L,M,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,تجيب,جب,Morocco+Algeria,1,2,0,0,5,"215,562",D,D,H,L,M,150,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,تحصيل,تحصل,Tunisia+Libya,1,1,0,0,4,"20,845",D,D,M,L,L,50,Hard,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,تدبير,تدبر,Tunisia+Libya,1,1,0,0,4,"27,179",D,D,M,L,L,50,Hard,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,تدى,د,Morocco+Algeria,1,1,0,0,2,68,D,D,M,L,L,50,Hard,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,جا,,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"126,803",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,جاب,جب,Morocco+Algeria,1,2,0,0,5,"228,271",D,D,H,L,M,150,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,جيبة,جب,Qatar+Saudi+Oman+Yemen,1,2,0,0,2,176,D,D,M,L,M,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,حصل,حصل,"Iraq, Morocco+Algeria",2,3,1,0,6,"472,247",S,D,H,M,M,1200,Easy,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,حصول,حصل,Qatar+Saudi+Oman+Yemen,1,3,1,0,4,"30,609",S,D,M,L,M,1100,Easy,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,فوز,فز,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"491,080",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,كسب,كسب,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"111,982",D,D,H,L,L,100,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,لقاء,لق,Qatar+Saudi+Oman+Yemen,1,2,0,0,6,"802,197",D,D,H,L,M,150,Medium,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,ماخذة,مخذ,Tunisia+Libya,1,1,0,0,3,345,D,D,M,L,L,50,Hard,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,يحصل,حصل,Iraq,1,3,1,0,5,"300,613",S,D,H,L,M,1150,Easy,TRUE,TRUE
948,getting,obtenir,حُصُول,NOUN,يلقى,لق,Egypt+Sudan,1,2,0,0,3,"1,943",D,D,M,L,M,100,Medium,TRUE,TRUE
949,entering,entrer,دُخُول,NOUN,اونطري,نطر,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,FALSE
949,entering,entrer,دُخُول,NOUN,دخلة,دخل,"Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",3,6,1,0,3,581,S,D,M,M,H,1200,Easy,TRUE,FALSE
949,entering,entrer,دُخُول,NOUN,دخول,دخل,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,6,"434,460",S,D,H,H,H,1300,Easy,TRUE,FALSE
949,entering,entrer,دُخُول,NOUN,فوتة,فت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,41,D,D,M,L,L,50,Hard,TRUE,FALSE
949,entering,entrer,دُخُول,NOUN,مرور,مرر,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"275,597",D,D,H,L,L,100,Medium,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,اتصال,تصل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",5,5,1,0,5,"158,019",S,D,H,H,H,1300,Easy,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,اتصل,صل,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,2,1,0,6,"395,172",S,D,H,M,M,1200,Easy,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,باش يطلب,بش+طلب,Tunisia+Libya,1,1,0,0,6,"388,216",D,D,H,L,L,100,Medium,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,تضوار,تضر,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,تعياط,تعط,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,ابال,بل,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,3,356,D,D,M,M,M,150,Medium,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,تيليفونا,تلفن,Morocco+Algeria,1,1,0,0,2,53,D,D,M,L,L,50,Hard,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,عيط,عط,Morocco+Algeria,1,1,0,0,4,"4,336",D,D,M,L,L,50,Hard,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,مجابرة بالتلفون,مجبر+بلتلفن,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"11,059",D,D,M,L,L,50,Hard,TRUE,FALSE
950,calling,appeler,ٱِتِّصال,NOUN,مكالمة,مكلم,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,3,"1,608",D,D,M,M,M,150,Medium,TRUE,FALSE
951,changing,changer,تَغْيِير,NOUN,تبديل,تبدل,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"43,201",D,D,H,M,M,200,Easy,TRUE,TRUE
951,changing,changer,تَغْيِير,NOUN,تغيير,تغر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"308,401",S,D,H,H,H,1300,Easy,TRUE,TRUE
951,changing,changer,تَغْيِير,NOUN,قلب,قلب,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"2,937,229",D,D,H,L,L,100,Medium,TRUE,TRUE
951,changing,changer,تَغْيِير,NOUN,شونجمو,شنجم,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard,TRUE,TRUE
952,seeing,voir,رُؤْيَة,NOUN,بصر,بصر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"21,841",D,D,M,L,L,50,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,تبحيت,تبحت,Tunisia+Libya,1,1,0,0,1,3,D,D,L,L,L,0,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,تبهيت,تبهت,Tunisia+Libya,1,1,0,0,1,8,D,D,L,L,L,0,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,خزر,خزر,Morocco+Algeria,1,1,0,0,2,182,D,D,M,L,L,50,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,خزرة,خزر,Morocco+Algeria,1,1,0,0,1,8,D,D,L,L,L,0,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,رؤية,ر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,1,0,3,"1,975",S,D,M,H,H,1250,Easy,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,شاف,شف,Morocco+Algeria,1,5,0,0,5,"248,993",D,D,H,L,H,200,Easy,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,شوف,شف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,5,0,0,6,"434,797",D,D,H,H,H,300,Easy,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,شوفة,شف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,5,0,0,3,"1,113",D,D,M,M,H,200,Easy,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,طلة,طل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,424,D,D,M,L,L,50,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,مطالع,مطلع,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"6,994",D,D,M,L,L,50,Hard,FALSE,FALSE
952,seeing,voir,رُؤْيَة,NOUN,نظر,نظر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"278,462",D,D,H,M,M,200,Easy,FALSE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,ركوب,ركب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,4,"21,250",S,D,M,H,H,1250,Easy,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,اومبركمون,مبركمن,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,ركبة,ركب,Syria+Lebanon+Jordan+Palestine,1,6,1,0,2,236,S,D,M,L,H,1150,Easy,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,صعدة,صعد,Iraq,1,3,0,0,3,439,D,D,M,L,M,100,Medium,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,صعود,صعد,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,4,"27,878",D,D,M,M,M,150,Medium,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,طلعة,طلع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,3,"1,381",D,D,M,M,M,150,Medium,TRUE,FALSE
953,boarding,embarquement,رُكُوب,NOUN,طلوع,طلع,Qatar+Saudi+Oman+Yemen,1,2,0,0,5,"47,211",D,D,H,L,M,150,Medium,TRUE,FALSE
954,sending,envoyer,إِرْسال,NOUN,ارسال,رسل,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",6,6,1,0,5,"115,363",S,D,H,H,H,1300,Easy,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,بعث,بعث,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,5,"35,976",D,D,H,H,H,300,Easy,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,بعثان,بعثن,Egypt+Sudan,1,1,0,0,1,7,D,D,L,L,L,0,Hard,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,توجيه,تجه,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"38,185",D,D,H,L,L,100,Medium,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,توداية,تد,Syria+Lebanon+Jordan+Palestine,1,3,0,0,0,0,D,D,L,L,M,50,Hard,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,تودية,تد,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,3,0,0,1,9,D,D,L,M,M,100,Medium,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,توصيل,تصل,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"275,133",D,D,H,L,L,100,Medium,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,دز,,Tunisia+Libya,1,1,0,0,4,"4,383",D,D,M,L,L,50,Hard,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,مسافطة,مسفط,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
954,sending,envoyer,إِرْسال,NOUN,مسيفطة,مسفط,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,اكيد,كد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"539,394",D,D,H,H,H,300,Easy,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,امال,مل,Egypt+Sudan,1,1,0,0,5,"88,076",D,D,H,L,L,100,Medium,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,بالتأكيد,بلتكد,Morocco+Algeria,1,1,0,0,3,"1,471",D,D,M,L,L,50,Hard,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,بالطبيعة,بلطبع,Tunisia+Libya,1,1,0,0,2,255,D,D,M,L,L,50,Hard,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,بيان سور,بن+سر,Morocco+Algeria,1,1,0,1,6,"486,988",D,S,H,L,L,200,Easy,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,طبعا,طبع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,6,"444,105",S,D,H,H,H,1300,Easy,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,مالا لا,مل+ل,Tunisia+Libya,1,1,0,0,8,"52,673,545",D,D,H,L,L,100,Medium,TRUE,TRUE
955,of course,bien sûr,طَبْعاً,NOUN,معلوم,معلم,Morocco+Algeria,1,1,0,0,4,"29,904",D,D,M,L,L,50,Hard,TRUE,TRUE
956,any,ne importer lequel,أَيّ,DET,اللي تحب,ل+تحب,Morocco+Algeria,1,1,0,0,7,"20,788,625",D,D,H,L,L,100,Medium,FALSE,FALSE
956,any,ne importer lequel,أَيّ,DET,اللي يجي,ل+ج,Morocco+Algeria,1,1,0,0,7,"19,725,140",D,D,H,L,L,100,Medium,FALSE,FALSE
956,any,ne importer lequel,أَيّ,DET,اي,,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,7,"5,810,472",D,D,H,H,H,300,Easy,FALSE,FALSE
956,any,ne importer lequel,أَيّ,DET,ايا,ايا,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"152,013",D,D,H,L,L,100,Medium,FALSE,FALSE
956,any,ne importer lequel,أَيّ,DET,ايها,ه,Egypt+Sudan,1,1,0,0,6,"1,246,173",D,D,H,L,L,100,Medium,FALSE,FALSE
956,any,ne importer lequel,أَيّ,DET,كيف كيف,كف+كف,Morocco+Algeria,1,1,0,0,7,"8,162,872",D,D,H,L,L,100,Medium,FALSE,FALSE
957,nice,gentil,لَطِيف,PROPN,باهي,به,Tunisia+Libya,1,1,0,0,4,"10,745",D,D,M,L,L,50,Hard,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,برابر,بربر,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,215,D,D,M,L,L,50,Hard,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,جميل,جمل,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"2,922,796",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,جنتيل,جنتل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,1,19,D,D,L,L,L,0,Hard,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,جونتي,جنت,Morocco+Algeria,1,1,0,1,3,443,D,S,M,L,L,150,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,جيد,جد,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"273,321",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,حالي,حل,Qatar+Saudi+Oman+Yemen,1,5,0,0,6,"368,109",D,D,H,L,H,200,Easy,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,حباب,حبب,Syria+Lebanon+Jordan+Palestine,1,2,0,0,4,"10,062",D,D,M,L,M,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,حبوب,حبب,Qatar+Saudi+Oman+Yemen,1,2,0,0,5,"77,462",D,D,H,L,M,150,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,حلو,حل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,0,0,6,"1,097,608",D,D,H,H,H,300,Easy,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,حليو,حل,Qatar+Saudi+Oman+Yemen,1,5,0,0,3,"2,442",D,D,M,L,H,150,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,زين,زن,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"626,926",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,ضريف,ضرف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,3,0,0,3,"1,036",D,D,M,M,M,150,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,طيب,طب,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,637,920",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,ظريف,ظرف,"Morocco+Algeria, Egypt+Sudan",2,2,0,0,5,"33,640",D,D,H,M,M,200,Easy,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,عسل,عسل,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"438,867",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,كويس,كس,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"253,512",D,D,H,M,M,200,Easy,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,لطيف,لطف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,1,0,5,"199,200",S,D,H,H,H,1300,Easy,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,ما احلاه,م+حله,Tunisia+Libya,1,1,0,0,8,"37,549,268",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,متخلق,متخلق,Tunisia+Libya,1,1,0,0,3,667,D,D,M,L,L,50,Hard,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,متربي,رب,Tunisia+Libya,1,1,0,0,4,"10,811",D,D,M,L,L,50,Hard,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,مليح,ملح,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,2,0,0,4,"28,528",D,D,M,M,M,150,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,منيح,منح,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"33,569",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,ناعم,نعم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"54,628",D,D,H,L,L,100,Medium,TRUE,TRUE
957,nice,gentil,لَطِيف,PROPN,هايل,هل,Morocco+Algeria,1,1,0,0,4,"16,806",D,D,M,L,L,50,Hard,TRUE,TRUE
958,same,le même,نَفْس,NOUN,ذات,ذت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"563,533",D,D,H,L,L,100,Medium,TRUE,TRUE
958,same,le même,نَفْس,NOUN,زي,ز,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"1,381,481",D,D,H,M,M,200,Easy,TRUE,TRUE
958,same,le même,نَفْس,NOUN,سع,,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"11,634",D,D,M,L,L,50,Hard,TRUE,TRUE
