ID,English,French,MSA,POS,CODA,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory
769,ride,monter,رَكِب,VERB,ركب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"57,859",S,D,H,H,H,1300,Easy
769,ride,monter,رَكِب,VERB,صعد,Iraq,1,4,0,0,4,"21,503",D,D,M,L,H,150,Medium
769,ride,monter,رَكِب,VERB,طلع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,0,0,6,"429,389",D,D,H,H,H,300,Easy
770,sport,sport,رِياضَة,NOUN,رياضة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"3,333",S,D,M,H,H,1250,Easy
770,sport,sport,رِياضَة,NOUN,سبور,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,3,0,1,3,"3,068",D,S,M,M,M,250,Easy
770,sport,sport,رِياضَة,NOUN,لعب,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"465,166",D,D,H,L,H,200,Easy
770,sport,sport,رِياضَة,NOUN,لعبة,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"8,813",D,D,M,L,H,150,Medium
771,butter,beurre,زُبْد,NOUN,ادام,Egypt+Sudan,1,6,0,0,5,"78,069",D,D,H,L,H,200,Easy
771,butter,beurre,زُبْد,NOUN,زبد,"Iraq, Qatar+Saudi+Oman+Yemen",2,6,1,0,5,"212,064",S,D,H,M,H,1250,Easy
771,butter,beurre,زُبْد,NOUN,زبدة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,3,709,S,D,M,H,H,1250,Easy
771,butter,beurre,زُبْد,NOUN,سمن,Qatar+Saudi+Oman+Yemen,1,4,0,0,4,"8,001",D,D,M,L,H,150,Medium
771,butter,beurre,زُبْد,NOUN,سمنة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,4,0,0,2,213,D,D,M,M,H,200,Easy
772,button,bouton,زِرّ,NOUN,بطمة,Tunisia+Libya,1,1,0,0,2,47,D,D,M,L,L,50,Hard
772,button,bouton,زِرّ,NOUN,بوطون,Morocco+Algeria,1,6,0,0,0,0,D,D,L,L,H,100,Medium
772,button,bouton,زِرّ,NOUN,حبة,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"3,675",D,D,M,L,H,150,Medium
772,button,bouton,زِرّ,NOUN,دقمة,Iraq,1,1,0,0,1,16,D,D,L,L,L,0,Hard
772,button,bouton,زِرّ,NOUN,دكمة,Iraq,1,1,0,0,1,10,D,D,L,L,L,0,Hard
772,button,bouton,زِرّ,NOUN,زر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,5,1,0,5,"46,056",S,D,H,H,H,1300,Easy
772,button,bouton,زِرّ,NOUN,زرار,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,5,0,0,4,"6,232",D,D,M,M,H,200,Easy
772,button,bouton,زِرّ,NOUN,صدافة,Morocco+Algeria,1,2,0,0,0,0,D,D,L,L,M,50,Hard
772,button,bouton,زِرّ,NOUN,فلسة,Tunisia+Libya,1,6,0,0,1,30,D,D,L,L,H,100,Medium
772,button,bouton,زِرّ,NOUN,قفلة,Tunisia+Libya,1,6,0,0,2,125,D,D,M,L,H,150,Medium
773,wife,femme,زَوْجَة,NOUN,حرم,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,5,0,0,5,"144,333",D,D,H,H,H,300,Easy
773,wife,femme,زَوْجَة,NOUN,حرمة,Qatar+Saudi+Oman+Yemen,1,5,0,0,3,"2,399",D,D,M,L,H,150,Medium
773,wife,femme,زَوْجَة,NOUN,زوجة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",6,6,1,0,4,"6,361",S,D,M,H,H,1250,Easy
773,wife,femme,زَوْجَة,NOUN,مادام,Morocco+Algeria,1,6,0,0,5,"186,160",D,D,H,L,H,200,Easy
773,wife,femme,زَوْجَة,NOUN,مرا,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"80,195",D,D,H,M,H,250,Easy
773,wife,femme,زَوْجَة,NOUN,مرات,Egypt+Sudan,1,6,0,0,6,"1,315,666",D,D,H,L,H,200,Easy
773,wife,femme,زَوْجَة,NOUN,مرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",6,6,0,0,5,"73,541",D,D,H,H,H,300,Easy
773,wife,femme,زَوْجَة,NOUN,مكلف,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"18,137",D,D,M,L,H,150,Medium
774,travel,voyager,سافَر,VERB,اتسوح,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,71,D,D,M,L,L,50,Hard
774,travel,voyager,سافَر,VERB,اغترب,Qatar+Saudi+Oman+Yemen,1,5,0,0,4,"3,821",D,D,M,L,H,150,Medium
774,travel,voyager,سافَر,VERB,تجول,Syria+Lebanon+Jordan+Palestine,1,6,0,0,4,"17,784",D,D,M,L,H,150,Medium
774,travel,voyager,سافَر,VERB,راح,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"2,322,197",D,D,H,L,H,200,Easy
774,travel,voyager,سافَر,VERB,راح فواياج,Morocco+Algeria,1,1,0,0,6,"2,322,210",D,D,H,L,L,100,Medium
774,travel,voyager,سافَر,VERB,ركب,Tunisia+Libya,1,6,0,0,5,"57,859",D,D,H,L,H,200,Easy
774,travel,voyager,سافَر,VERB,سافر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"83,814",S,D,H,H,H,1300,Easy
774,travel,voyager,سافَر,VERB,طلع,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"429,389",D,D,H,L,H,200,Easy
774,travel,voyager,سافَر,VERB,قصد ربي,Tunisia+Libya,1,1,0,0,7,"5,473,036",D,D,H,L,L,100,Medium
774,travel,voyager,سافَر,VERB,مشى,Tunisia+Libya,1,6,0,0,4,"9,453",D,D,M,L,H,150,Medium
774,travel,voyager,سافَر,VERB,نزل,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"266,360",D,D,H,L,H,200,Easy
775,theft,vol,سَرِقَة,NOUN,اختلاس,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,4,"8,014",D,D,M,M,M,150,Medium
775,theft,vol,سَرِقَة,NOUN,اكل,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"334,571",D,D,H,L,H,200,Easy
775,theft,vol,سَرِقَة,NOUN,بوق,Iraq,1,6,0,0,4,"10,575",D,D,M,L,H,150,Medium
775,theft,vol,سَرِقَة,NOUN,بوقة,Qatar+Saudi+Oman+Yemen,1,6,0,0,1,14,D,D,L,L,H,100,Medium
775,theft,vol,سَرِقَة,NOUN,تهباش,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,2,D,D,L,L,L,0,Hard
775,theft,vol,سَرِقَة,NOUN,حوفة,Tunisia+Libya,1,2,0,0,0,0,D,D,L,L,M,50,Hard
775,theft,vol,سَرِقَة,NOUN,سرقة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,3,"1,151",S,D,M,H,H,1250,Easy
775,theft,vol,سَرِقَة,NOUN,طحاس,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,0,D,D,L,L,L,0,Hard
775,theft,vol,سَرِقَة,NOUN,لصوصية,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,2,D,D,L,L,L,0,Hard
775,theft,vol,سَرِقَة,NOUN,لطش,Qatar+Saudi+Oman+Yemen,1,3,0,0,3,"1,061",D,D,M,L,M,100,Medium
775,theft,vol,سَرِقَة,NOUN,نشل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,5,0,0,3,930,D,D,M,M,H,200,Easy
775,theft,vol,سَرِقَة,NOUN,نهب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,4,0,0,4,"18,094",D,D,M,M,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,زاهي,Tunisia+Libya,1,2,0,0,4,"21,742",D,D,M,L,M,100,Medium
776,happy,heureux,سَعِيد,ADJ,سالي,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"32,117",D,D,H,L,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,سعيد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",4,6,1,0,6,"813,989",S,D,H,H,H,1300,Easy
776,happy,heureux,سَعِيد,ADJ,فارح,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,6,0,0,3,"2,773",D,D,M,M,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,فرح,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"841,718",D,D,H,L,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,فرحان,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,5,"151,401",D,D,H,H,H,300,Easy
776,happy,heureux,سَعِيد,ADJ,فرحانة,Morocco+Algeria,1,6,0,0,3,"1,538",D,D,M,L,H,150,Medium
776,happy,heureux,سَعِيد,ADJ,مبسوط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,5,"175,046",D,D,H,H,H,300,Easy
776,happy,heureux,سَعِيد,ADJ,متونس,Iraq,1,1,0,0,3,585,D,D,M,L,L,50,Hard
776,happy,heureux,سَعِيد,ADJ,مزهزه,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,104,D,D,M,L,L,50,Hard
776,happy,heureux,سَعِيد,ADJ,مستانس,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"43,518",D,D,H,L,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,مستكنتي,Tunisia+Libya,1,1,0,0,0,0,D,D,L,L,L,0,Hard
776,happy,heureux,سَعِيد,ADJ,مستكوزي,Tunisia+Libya,1,1,0,0,0,1,D,D,L,L,L,0,Hard
776,happy,heureux,سَعِيد,ADJ,مسرور,"Iraq, Qatar+Saudi+Oman+Yemen",2,5,0,0,4,"11,876",D,D,M,M,H,200,Easy
776,happy,heureux,سَعِيد,ADJ,مكيف,"Syria+Lebanon+Jordan+Palestine, Iraq",2,6,0,0,4,"17,175",D,D,M,M,H,200,Easy
777,ship,bateau,سَفِينَة,NOUN,بابور,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,3,610,D,D,M,M,M,150,Medium
777,ship,bateau,سَفِينَة,NOUN,باخرة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,0,0,2,116,D,D,M,H,H,250,Easy
777,ship,bateau,سَفِينَة,NOUN,باتو,"Morocco+Algeria, Tunisia+Libya",2,5,0,1,4,"12,020",D,S,M,M,H,300,Easy
777,ship,bateau,سَفِينَة,NOUN,سفينة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,3,"1,194",S,D,M,H,H,1250,Easy
777,ship,bateau,سَفِينَة,NOUN,لنج,Qatar+Saudi+Oman+Yemen,1,2,0,0,3,"1,884",D,D,M,L,M,100,Medium
777,ship,bateau,سَفِينَة,NOUN,لنجة,Qatar+Saudi+Oman+Yemen,1,2,0,0,1,3,D,D,L,L,M,50,Hard
777,ship,bateau,سَفِينَة,NOUN,مركب,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"40,351",D,D,H,M,H,250,Easy
777,ship,bateau,سَفِينَة,NOUN,يخت,Qatar+Saudi+Oman+Yemen,1,2,0,0,3,"3,072",D,D,M,L,M,100,Medium
778,knife,couteau,سِكِّين,NOUN,خنجر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"16,164",D,D,M,L,L,50,Hard
778,knife,couteau,سِكِّين,NOUN,سكين,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",5,6,1,0,4,"26,563",S,D,M,H,H,1250,Easy
778,knife,couteau,سِكِّين,NOUN,سكينة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,6,1,0,3,663,S,D,M,H,H,1250,Easy
778,knife,couteau,سِكِّين,NOUN,موس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya",3,6,0,0,4,"10,867",D,D,M,M,H,200,Easy
779,stair,escalier,سُلَّم,NOUN,درج,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,4,"21,709",D,D,M,M,H,200,Easy
779,stair,escalier,سُلَّم,NOUN,درجة,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,6,0,0,4,"5,166",D,D,M,M,H,200,Easy
779,stair,escalier,سُلَّم,NOUN,دروج,"Morocco+Algeria, Tunisia+Libya",2,6,0,0,3,581,D,D,M,M,H,200,Easy
779,stair,escalier,سُلَّم,NOUN,سلم,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,5,1,0,6,"563,276",S,D,H,M,H,1250,Easy
779,stair,escalier,سُلَّم,NOUN,عتبة,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,768,D,D,M,L,L,50,Hard
780,earphone,écouteur,سَمّاعَة,NOUN,اكوتور,"Morocco+Algeria, Tunisia+Libya",2,3,0,1,0,0,D,S,L,M,M,200,Easy
780,earphone,écouteur,سَمّاعَة,NOUN,سماعات,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,6,0,0,4,"16,347",D,D,M,M,H,200,Easy
780,earphone,écouteur,سَمّاعَة,NOUN,سماعة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,3,819,S,D,M,H,H,1250,Easy
780,earphone,écouteur,سَمّاعَة,NOUN,مكبر صوت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"1,693,487",D,D,H,L,L,100,Medium
781,movie theater,cinéma,سِينَما,NOUN,سيما,Egypt+Sudan,1,6,0,0,4,"30,255",D,D,M,L,H,150,Medium
781,movie theater,cinéma,سِينَما,NOUN,سينما,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,1,5,"75,080",S,S,H,H,H,1400,Easy
781,movie theater,cinéma,سِينَما,NOUN,فلم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"508,006",D,D,H,M,H,250,Easy
781,movie theater,cinéma,سِينَما,NOUN,فيلم,Tunisia+Libya,1,6,0,0,6,"397,587",D,D,H,L,H,200,Easy
782,slice,tranche,شَرِيحَة,NOUN,ترانش,Egypt+Sudan,1,1,0,1,1,21,D,S,L,L,L,100,Medium
782,slice,tranche,شَرِيحَة,NOUN,حز,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"8,631",D,D,M,L,L,50,Hard
782,slice,tranche,شَرِيحَة,NOUN,شريحة,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",4,6,1,0,3,639,S,D,M,H,H,1250,Easy
782,slice,tranche,شَرِيحَة,NOUN,شطفة,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,8,D,D,L,L,L,0,Hard
782,slice,tranche,شَرِيحَة,NOUN,شقفة,Syria+Lebanon+Jordan+Palestine,1,2,0,0,2,219,D,D,M,L,M,100,Medium
782,slice,tranche,شَرِيحَة,NOUN,طرانش,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,1,13,D,D,L,M,M,100,Medium
782,slice,tranche,شَرِيحَة,NOUN,طرف,Tunisia+Libya,1,4,0,0,5,"291,489",D,D,H,L,H,200,Easy
782,slice,tranche,شَرِيحَة,NOUN,قطعة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",5,6,0,0,4,"4,644",D,D,M,H,H,250,Easy
782,slice,tranche,شَرِيحَة,NOUN,وصلة,Iraq,1,6,0,0,3,494,D,D,M,L,H,150,Medium
783,thank,remercier,شَكَر,VERB,اتشكر,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"1,347",D,D,M,L,H,150,Medium
783,thank,remercier,شَكَر,VERB,حمد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"593,648",D,D,H,L,L,100,Medium
783,thank,remercier,شَكَر,VERB,شكر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"441,025",S,D,H,H,H,1300,Easy
784,certificate,certificat,شَهادَة,NOUN,اجازة,Syria+Lebanon+Jordan+Palestine,1,6,0,0,3,"2,345",D,D,M,L,H,150,Medium
784,certificate,certificat,شَهادَة,NOUN,دبلوم,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"51,988",D,D,H,M,M,200,Easy
784,certificate,certificat,شَهادَة,NOUN,سيرتيفيكا,Morocco+Algeria,1,1,0,1,1,3,D,S,L,L,L,100,Medium
784,certificate,certificat,شَهادَة,NOUN,شهادة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"4,202",S,D,M,H,H,1250,Easy
784,certificate,certificat,شَهادَة,NOUN,مؤهل,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"24,825",D,D,M,L,H,150,Medium
785,famous,célèbre,شَهِير,ADJ,شهير,Qatar+Saudi+Oman+Yemen,1,6,1,0,4,"27,838",S,D,M,L,H,1150,Easy
785,famous,célèbre,شَهِير,ADJ,متصيت,Egypt+Sudan,1,1,0,0,1,19,D,D,L,L,L,0,Hard
785,famous,célèbre,شَهِير,ADJ,مشهور,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,5,"76,123",D,D,H,H,H,300,Easy
785,famous,célèbre,شَهِير,ADJ,مصيت,Syria+Lebanon+Jordan+Palestine,1,2,0,0,3,316,D,D,M,L,M,100,Medium
785,famous,célèbre,شَهِير,ADJ,معروف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,6,0,0,5,"214,341",D,D,H,H,H,300,Easy
786,interesting,intéressant,شَيِّق,ADJ,انترستنج,Egypt+Sudan,1,1,0,1,1,30,D,S,L,L,L,100,Medium
786,interesting,intéressant,شَيِّق,ADJ,باهي,Tunisia+Libya,1,3,0,0,4,"10,745",D,D,M,L,M,100,Medium
786,interesting,intéressant,شَيِّق,ADJ,جميل,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"2,922,796",D,D,H,L,H,200,Easy
786,interesting,intéressant,شَيِّق,ADJ,حلو,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,6,"1,097,608",D,D,H,H,H,300,Easy
786,interesting,intéressant,شَيِّق,ADJ,خطير,Egypt+Sudan,1,6,0,0,5,"123,563",D,D,H,L,H,200,Easy
786,interesting,intéressant,شَيِّق,ADJ,رهيب,Egypt+Sudan,1,3,0,0,5,"77,921",D,D,H,L,M,150,Medium
786,interesting,intéressant,شَيِّق,ADJ,شيق,Qatar+Saudi+Oman+Yemen,1,4,1,0,4,"6,216",S,D,M,L,H,1150,Easy
786,interesting,intéressant,شَيِّق,ADJ,عجيب,Qatar+Saudi+Oman+Yemen,1,5,0,0,5,"141,814",D,D,H,L,H,200,Easy
786,interesting,intéressant,شَيِّق,ADJ,لافت,"Syria+Lebanon+Jordan+Palestine, Iraq",2,4,0,0,4,"5,355",D,D,M,M,H,200,Easy
786,interesting,intéressant,شَيِّق,ADJ,لافت لالنظر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"5,355",D,D,M,L,L,50,Hard
786,interesting,intéressant,شَيِّق,ADJ,مثير لالاهتمام,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"51,406",D,D,H,L,L,100,Medium
786,interesting,intéressant,شَيِّق,ADJ,محمس,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,481,D,D,M,L,L,50,Hard
786,interesting,intéressant,شَيِّق,ADJ,مسلي,Egypt+Sudan,1,6,0,0,3,"1,937",D,D,M,L,H,150,Medium
786,interesting,intéressant,شَيِّق,ADJ,مشوق,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,4,0,0,3,"3,114",D,D,M,H,H,250,Easy
786,interesting,intéressant,شَيِّق,ADJ,ممتع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"84,087",D,D,H,M,H,250,Easy
786,interesting,intéressant,شَيِّق,ADJ,مهم,Tunisia+Libya,1,6,0,0,6,"547,475",D,D,H,L,H,200,Easy
786,interesting,intéressant,شَيِّق,ADJ,هايل,Morocco+Algeria,1,6,0,0,4,"16,806",D,D,M,L,H,150,Medium
787,health,santé,صِحَّة,NOUN,صحة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"4,413",S,D,M,H,H,1250,Easy
787,health,santé,صِحَّة,NOUN,عافية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,5,0,0,3,"1,865",D,D,M,H,H,250,Easy
788,TRUE,vrai,صَحِيح,ADJ,بالحق,Tunisia+Libya,1,2,0,0,5,"112,283",D,D,H,L,M,150,Medium
788,TRUE,vrai,صَحِيح,ADJ,بالصاح,Morocco+Algeria,1,1,0,0,2,34,D,D,M,L,L,50,Hard
788,TRUE,vrai,صَحِيح,ADJ,حق,Qatar+Saudi+Oman+Yemen,1,5,0,0,6,"1,401,735",D,D,H,L,H,200,Easy
788,TRUE,vrai,صَحِيح,ADJ,حقيقة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,5,0,0,4,"6,029",D,D,M,M,H,200,Easy
788,TRUE,vrai,صَحِيح,ADJ,حقيقي,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,5,0,0,5,"236,656",D,D,H,M,H,250,Easy
788,TRUE,vrai,صَحِيح,ADJ,حقيقية,Qatar+Saudi+Oman+Yemen,1,5,0,0,3,"1,926",D,D,M,L,H,150,Medium
788,TRUE,vrai,صَحِيح,ADJ,صج,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"66,629",D,D,H,L,L,100,Medium
788,TRUE,vrai,صَحِيح,ADJ,صح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,6,"1,091,943",D,D,H,H,H,300,Easy
788,TRUE,vrai,صَحِيح,ADJ,صحيح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"1,315,346",S,D,H,H,H,1300,Easy
788,TRUE,vrai,صَحِيح,ADJ,صدق,"Iraq, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"716,183",D,D,H,M,H,250,Easy
788,TRUE,vrai,صَحِيح,ADJ,صدقي,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"12,430",D,D,M,L,H,150,Medium
788,TRUE,vrai,صَحِيح,ADJ,صدك,Iraq,1,1,0,0,5,"42,538",D,D,H,L,L,100,Medium
788,TRUE,vrai,صَحِيح,ADJ,مزبوط,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"5,007",D,D,M,L,L,50,Hard
788,TRUE,vrai,صَحِيح,ADJ,مضبوط,Qatar+Saudi+Oman+Yemen,1,3,0,0,4,"14,028",D,D,M,L,M,100,Medium
788,TRUE,vrai,صَحِيح,ADJ,مظبوط,Tunisia+Libya,1,3,0,0,4,"7,368",D,D,M,L,M,100,Medium
788,TRUE,vrai,صَحِيح,ADJ,من جد,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"127,651,808",D,D,H,L,L,100,Medium
789,newspaper,journal,صَحِيفَة,NOUN,جرنال,Egypt+Sudan,1,1,0,0,3,568,D,D,M,L,L,50,Hard
789,newspaper,journal,صَحِيفَة,NOUN,جرنان,Morocco+Algeria,1,1,0,0,2,123,D,D,M,L,L,50,Hard
789,newspaper,journal,صَحِيفَة,NOUN,جريدة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",6,6,0,0,3,"2,539",D,D,M,H,H,250,Easy
789,newspaper,journal,صَحِيفَة,NOUN,جورنال,Egypt+Sudan,1,1,0,0,4,"4,549",D,D,M,L,L,50,Hard
789,newspaper,journal,صَحِيفَة,NOUN,صحيفة,Qatar+Saudi+Oman+Yemen,1,2,1,0,3,"3,139",S,D,M,L,M,1100,Easy
790,row,rang,صَفّ,NOUN,سرا,Iraq,1,5,0,0,5,"260,375",D,D,H,L,H,200,Easy
790,row,rang,صَفّ,NOUN,سطر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"74,747",D,D,H,M,H,250,Easy
790,row,rang,صَفّ,NOUN,صف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"108,089",S,D,H,H,H,1300,Easy
790,row,rang,صَفّ,NOUN,صفة,Qatar+Saudi+Oman+Yemen,1,6,1,0,3,"1,845",S,D,M,L,H,1150,Easy
790,row,rang,صَفّ,NOUN,طابور,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,4,"24,492",D,D,M,H,H,250,Easy
791,sauce,sauce,صَلْصَة,NOUN,ادام,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"78,069",D,D,H,L,H,200,Easy
791,sauce,sauce,صَلْصَة,NOUN,رب,Syria+Lebanon+Jordan+Palestine,1,4,0,0,7,"4,273,193",D,D,H,L,H,200,Easy
