concept_id	concept_en	concept_fr	msa_word	dia_word	msa_roots	cleaned_msa_root	dia_root	cleaned_dia_root	method
PRON_089	there is ...	il y a	هُنالِكَ ، ثَمَّةَ ، هُناكَ	ثمة	هن#+ثمم+هن#	هن+ثمم+هن	ثمم	ثمم	analyzer
PRON_089	there is ...	il y a	هُنالِكَ ، ثَمَّةَ ، هُناكَ	فيه	هن#+ثمم+هن#	هن+ثمم+هن	فه	فه	analyzer+fallback
PRON_089	there is ...	il y a	هُنالِكَ ، ثَمَّةَ ، هُناكَ	كاين	هن#+ثمم+هن#	هن+ثمم+هن	كن	كن	analyzer+fallback
PRON_089	there is ...	il y a	هُنالِكَ ، ثَمَّةَ ، هُناكَ	موجود	هن#+ثمم+هن#	هن+ثمم+هن	#جد	جد	analyzer
PRON_089	there is ...	il y a	هُنالِكَ ، ثَمَّةَ ، هُناكَ	اكو	هن#+ثمم+هن#	هن+ثمم+هن	ك##	ك	analyzer
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	فش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	فشش	فشش	analyzer+fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مفماش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مفمش	مفمش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مكاش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مكش	مكش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مكانش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مكنش	مكنش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مكاينش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مكنش	مكنش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	ما شي هناك	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	م#+ش##+هن#	م+ش+هن	analyzer+fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مابهش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مبهش	مبهش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	ماشي	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مش#	مش	analyzer+fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مافيه	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مفه	مفه	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	مافيهش	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مفهش	مفهش	fallback
PRON_090	there is not ...	il n' y a pas	لَيْسَ هُنالِكَ ، لَيْسَ ثَمَّةَ ، لَيْسَ هُناكَ	ماكو	لس هنلك+لس ثم+لس هنك	لس هنلك+لس ثم+لس هنك	مك	مك	fallback
1001	fare	tarif	أُجْرَة	اجار	#جر	جر	جر	جر	analyzer+fallback
1001	fare	tarif	أُجْرَة	اجرة	#جر	جر	#جر	جر	analyzer
1001	fare	tarif	أُجْرَة	ايجار	#جر	جر	#جر	جر	analyzer
1001	fare	tarif	أُجْرَة	حساب	#جر	جر	حسب	حسب	analyzer
1001	fare	tarif	أُجْرَة	حق	#جر	جر	حقق	حقق	analyzer
1001	fare	tarif	أُجْرَة	رسوم	#جر	جر	رسم	رسم	analyzer
1001	fare	tarif	أُجْرَة	سعر	#جر	جر	سعر	سعر	analyzer
1001	fare	tarif	أُجْرَة	سوم	#جر	جر	سم	سم	analyzer+fallback
1001	fare	tarif	أُجْرَة	سومة	#جر	جر	سم	سم	analyzer+fallback
1001	fare	tarif	أُجْرَة	طاريف	#جر	جر	طرف	طرف	analyzer+fallback
1001	fare	tarif	أُجْرَة	طريفة	#جر	جر	طرف	طرف	analyzer
1001	fare	tarif	أُجْرَة	كروة	#جر	جر	كر	كر	analyzer+fallback
1001	fare	tarif	أُجْرَة	نول	#جر	جر	ن#ل	نل	analyzer
1002	latest	dernier	أَحْدَث ، آخَر	آخر	حدث+#خر	حدث+خر	#خر	خر	analyzer
1002	latest	dernier	أَحْدَث ، آخَر	اجد	حدث+#خر	حدث+خر	جدد	جدد	analyzer
1002	latest	dernier	أَحْدَث ، آخَر	اجدد	حدث+#خر	حدث+خر	جدد	جدد	analyzer+fallback
1002	latest	dernier	أَحْدَث ، آخَر	احدث	حدث+#خر	حدث+خر	حدث	حدث	analyzer
1002	latest	dernier	أَحْدَث ، آخَر	اخراني	حدث+#خر	حدث+خر	خرن	خرن	analyzer+fallback
1002	latest	dernier	أَحْدَث ، آخَر	اخير	حدث+#خر	حدث+خر	#خر	خر	analyzer
1002	latest	dernier	أَحْدَث ، آخَر	لخر	حدث+#خر	حدث+خر	لخر	لخر	analyzer+fallback
1002	latest	dernier	أَحْدَث ، آخَر	لخراني	حدث+#خر	حدث+خر	لخرن	لخرن	analyzer+fallback
1003	sister	soeur	أُخْت	اخت	#خ#	خ	#خ#	خ	analyzer
1003	sister	soeur	أُخْت	اخية	#خ#	خ	#خ#	خ	analyzer
1003	sister	soeur	أُخْت	خت	#خ#	خ			analyzer
1003	sister	soeur	أُخْت	شقيقة	#خ#	خ	شقق	شقق	analyzer
1003	sister	soeur	أُخْت	كريمة	#خ#	خ	كرم	كرم	analyzer+fallback
1004	ear	oreille	أُذُن	اذان	#ذن	ذن	#ذن	ذن	analyzer
1004	ear	oreille	أُذُن	اذن	#ذن	ذن	#ذن	ذن	analyzer
1004	ear	oreille	أُذُن	اذون	#ذن	ذن	#ذن	ذن	analyzer
1004	ear	oreille	أُذُن	ديني	#ذن	ذن	د#ن	دن	analyzer
1004	ear	oreille	أُذُن	ذان	#ذن	ذن	ذن	ذن	analyzer+fallback
1004	ear	oreille	أُذُن	ذن	#ذن	ذن			analyzer
1004	ear	oreille	أُذُن	ودن	#ذن	ذن	دن	دن	analyzer+fallback
1004	ear	oreille	أُذُن	وذن	#ذن	ذن	ذن	ذن	analyzer+fallback
1005	black	noir	أَسْوَد	اخضر	س#د	سد	خضر	خضر	analyzer+fallback
1005	black	noir	أَسْوَد	ازرق	س#د	سد	زرق	زرق	analyzer+fallback
1005	black	noir	أَسْوَد	اسمر	س#د	سد	سمر	سمر	analyzer+fallback
1005	black	noir	أَسْوَد	اسود	س#د	سد	سد	سد	analyzer+fallback
1005	black	noir	أَسْوَد	اكحل	س#د	سد	كحل	كحل	analyzer
1005	black	noir	أَسْوَد	شوشان	س#د	سد	ششن	ششن	analyzer+fallback
1005	black	noir	أَسْوَد	كحل	س#د	سد	كحل	كحل	analyzer
1005	black	noir	أَسْوَد	نوار	س#د	سد	ن#ر	نر	analyzer
1006	shoot	tirer	أَطْلَق	اطلق	طلق	طلق	طلق	طلق	analyzer
1006	shoot	tirer	أَطْلَق	تيرا	طلق	طلق	تر	تر	analyzer+fallback
1006	shoot	tirer	أَطْلَق	ثور	طلق	طلق	ث#ر	ثر	analyzer
1006	shoot	tirer	أَطْلَق	جبد	طلق	طلق	جبد	جبد	analyzer+fallback
1006	shoot	tirer	أَطْلَق	حدف	طلق	طلق	حدف	حدف	analyzer+fallback
1006	shoot	tirer	أَطْلَق	خبط	طلق	طلق	خبط	خبط	analyzer
1006	shoot	tirer	أَطْلَق	رمى	طلق	طلق	رم#	رم	analyzer
1006	shoot	tirer	أَطْلَق	رمي	طلق	طلق	رم	رم	analyzer+fallback
1006	shoot	tirer	أَطْلَق	زت	طلق	طلق			analyzer
1006	shoot	tirer	أَطْلَق	شات	طلق	طلق	شت	شت	analyzer+fallback
1006	shoot	tirer	أَطْلَق	شاط	طلق	طلق	ش#ط	شط	analyzer
1006	shoot	tirer	أَطْلَق	ضرب	طلق	طلق	ضرب	ضرب	analyzer
1006	shoot	tirer	أَطْلَق	طخ	طلق	طلق			analyzer
1006	shoot	tirer	أَطْلَق	طق	طلق	طلق	طقق	طقق	analyzer
1006	shoot	tirer	أَطْلَق	طلق	طلق	طلق	طلق	طلق	analyzer
1006	shoot	tirer	أَطْلَق	قوص	طلق	طلق	قص	قص	analyzer+fallback
1006	shoot	tirer	أَطْلَق	كب	طلق	طلق	كبب	كبب	analyzer
1006	shoot	tirer	أَطْلَق	كون	طلق	طلق	ك#ن	كن	analyzer
1007	return	rendre	أَعاد	رجع	ع#د	عد	رجع	رجع	analyzer
1007	return	rendre	أَعاد	رد	ع#د	عد	ردد	ردد	analyzer
1007	return	rendre	أَعاد	عاد	ع#د	عد	ع#د	عد	analyzer
1008	declare	déclarer	أَعْلَن	اشهر	علن	علن	شهر	شهر	analyzer
1008	declare	déclarer	أَعْلَن	اعلن	علن	علن	علن	علن	analyzer
1008	declare	déclarer	أَعْلَن	بين	علن	علن	ب#ن	بن	analyzer
1008	declare	déclarer	أَعْلَن	ديكلارا	علن	علن	دكلر	دكلر	analyzer+fallback
1008	declare	déclarer	أَعْلَن	ذاع	علن	علن	ذ#ع	ذع	analyzer
1008	declare	déclarer	أَعْلَن	روج	علن	علن	رج	رج	analyzer+fallback
1008	declare	déclarer	أَعْلَن	صرح	علن	علن	صرح	صرح	analyzer
1008	declare	déclarer	أَعْلَن	قال	علن	علن	ق#ل	قل	analyzer
1009	lend	prêter	أَقْرَض	اجر	قرض	قرض	#جر	جر	analyzer
1009	lend	prêter	أَقْرَض	ادى قرض	قرض	قرض	#د#+قرض	د+قرض	analyzer
1009	lend	prêter	أَقْرَض	اعار	قرض	قرض	ع#ر	عر	analyzer
1009	lend	prêter	أَقْرَض	اقرض	قرض	قرض	قرض	قرض	analyzer
1009	lend	prêter	أَقْرَض	داين	قرض	قرض	د#ن	دن	analyzer
1009	lend	prêter	أَقْرَض	دين	قرض	قرض	دن	دن	analyzer+fallback
1009	lend	prêter	أَقْرَض	سلف	قرض	قرض	سلف	سلف	analyzer
1009	lend	prêter	أَقْرَض	عار	قرض	قرض	ع#ر	عر	analyzer
1009	lend	prêter	أَقْرَض	قرض	قرض	قرض	قرض	قرض	analyzer
1010	mother	mère	أُمّ	ام	#مم	مم	#مم	مم	analyzer
1010	mother	mère	أُمّ	امي	#مم	مم	#مم	مم	analyzer
1010	mother	mère	أُمّ	اماه	#مم	مم	مه	مه	analyzer+fallback
1010	mother	mère	أُمّ	اميمة	#مم	مم	مم	مم	analyzer+fallback
1010	mother	mère	أُمّ	ماما	#مم	مم	مم	مم	analyzer+fallback
1010	mother	mère	أُمّ	مامة	#مم	مم	مم	مم	analyzer+fallback
1010	mother	mère	أُمّ	ماين	#مم	مم	من	من	analyzer+fallback
1010	mother	mère	أُمّ	والدة	#مم	مم	#لد	لد	analyzer
1010	mother	mère	أُمّ	يما	#مم	مم	م	م	analyzer+fallback
1011	son	fils	ٱِبْن	ابن	بن#	بن	بن#	بن	analyzer
1011	son	fils	ٱِبْن	بن	بن#	بن	بن	بن	analyzer+fallback
1011	son	fils	ٱِبْن	جاهل	بن#	بن	جهل	جهل	analyzer
1011	son	fils	ٱِبْن	صغير	بن#	بن	صغر	صغر	analyzer
1011	son	fils	ٱِبْن	ضنى	بن#	بن	ضن#	ضن	analyzer
1011	son	fils	ٱِبْن	طفل	بن#	بن	طفل	طفل	analyzer
1011	son	fils	ٱِبْن	عيل	بن#	بن	ع#ل	عل	analyzer
1011	son	fils	ٱِبْن	ود	بن#	بن	#دد	دد	analyzer
1011	son	fils	ٱِبْن	ولد	بن#	بن	#لد	لد	analyzer
1011	son	fils	ٱِبْن	وليد	بن#	بن	#لد	لد	analyzer
1012	daughter	fille	ٱِبْنَة	ابنة	بن#	بن	بن#	بن	analyzer
1012	daughter	fille	ٱِبْنَة	بت	بن#	بن	بتت	بتت	analyzer
1012	daughter	fille	ٱِبْنَة	بنت	بن#	بن	بنت	بنت	analyzer
1012	daughter	fille	ٱِبْنَة	بنية	بن#	بن	بن#	بن	analyzer
1012	daughter	fille	ٱِبْنَة	جاهلة	بن#	بن	جهل	جهل	analyzer
1012	daughter	fille	ٱِبْنَة	ضنى	بن#	بن	ضن#	ضن	analyzer
1012	daughter	fille	ٱِبْنَة	طفلة	بن#	بن	طفل	طفل	analyzer
1013	listen	écouter	ٱِسْتَمَع	اتسمع	سمع	سمع	سمع	سمع	analyzer
1013	listen	écouter	ٱِسْتَمَع	اتصنت	سمع	سمع	تصنت	تصنت	analyzer+fallback
1013	listen	écouter	ٱِسْتَمَع	استمع	سمع	سمع	سمع	سمع	analyzer
1013	listen	écouter	ٱِسْتَمَع	تنصت	سمع	سمع	نصت	نصت	analyzer
1013	listen	écouter	ٱِسْتَمَع	سمع	سمع	سمع	سمع	سمع	analyzer
1014	suggestion	suggestion	ٱِقْتِراح	اقتراح	قرح	قرح	قرح	قرح	analyzer
1014	suggestion	suggestion	ٱِقْتِراح	رأي	قرح	قرح	ر##	ر	analyzer
1014	suggestion	suggestion	ٱِقْتِراح	راي	قرح	قرح	ر	ر	analyzer+fallback
1014	suggestion	suggestion	ٱِقْتِراح	طرح	قرح	قرح	طرح	طرح	analyzer
1014	suggestion	suggestion	ٱِقْتِراح	عرض	قرح	قرح	عرض	عرض	analyzer
1014	suggestion	suggestion	ٱِقْتِراح	مقترح	قرح	قرح	قرح	قرح	analyzer
1015	procedure	procédure	إِجْراء	اجراء	جر#	جر	جر#	جر	analyzer
1015	procedure	procédure	إِجْراء	بروسيجر	جر#	جر	برسجر	برسجر	analyzer+fallback
1015	procedure	procédure	إِجْراء	ترتيب	جر#	جر	رتب	رتب	analyzer
1015	procedure	procédure	إِجْراء	طريقة	جر#	جر	طرق	طرق	analyzer
1015	procedure	procédure	إِجْراء	عملية	جر#	جر	عمل	عمل	analyzer
1015	procedure	procédure	إِجْراء	معاملة	جر#	جر	عمل	عمل	analyzer
1015	procedure	procédure	إِجْراء	منهج	جر#	جر	نهج	نهج	analyzer
1015	procedure	procédure	إِجْراء	نظام	جر#	جر	نظم	نظم	analyzer
1016	diarrhea	diarrhée	إِسْهال	اسهال	سهل	سهل	سهل	سهل	analyzer
1016	diarrhea	diarrhée	إِسْهال	جريان جوف	سهل	سهل	جر#+ج#ف	جر+جف	analyzer
1016	diarrhea	diarrhée	إِسْهال	جريان كرش	سهل	سهل	جر#+كرش	جر+كرش	analyzer
1016	diarrhea	diarrhée	إِسْهال	دياري	سهل	سهل	د#ر	در	analyzer
1016	diarrhea	diarrhée	إِسْهال	ليونة	سهل	سهل	ل#ن	لن	analyzer
1017	signal	feu	إِشارَة	اشارة	ش#ر	شر	ش#ر	شر	analyzer
1017	signal	feu	إِشارَة	اشارة مرور	ش#ر	شر	ش#ر+مرر	شر+مرر	analyzer
1017	signal	feu	إِشارَة	ايعاز	ش#ر	شر	#عز	عز	analyzer
1017	signal	feu	إِشارَة	سيمافرو	ش#ر	شر	سمفر	سمفر	analyzer+fallback
1017	signal	feu	إِشارَة	سينيال	ش#ر	شر	سنل	سنل	analyzer+fallback
1017	signal	feu	إِشارَة	ضو	ش#ر	شر			analyzer
1017	signal	feu	إِشارَة	علامة	ش#ر	شر	علم	علم	analyzer
1017	signal	feu	إِشارَة	فو	ش#ر	شر			analyzer
1017	signal	feu	إِشارَة	لافتة	ش#ر	شر	لفت	لفت	analyzer
1018	extra	supplémentaire	إِضافِيّ	احتياط	ض#ف	ضف	ح#ط	حط	analyzer
1018	extra	supplémentaire	إِضافِيّ	اضافي	ض#ف	ضف	ض#ف	ضف	analyzer
1018	extra	supplémentaire	إِضافِيّ	بزايد	ض#ف	ضف	بزد	بزد	analyzer+fallback
1018	extra	supplémentaire	إِضافِيّ	زايد	ض#ف	ضف	زد	زد	analyzer+fallback
1018	extra	supplémentaire	إِضافِيّ	زيادة	ض#ف	ضف	ز#د	زد	analyzer
1019	tire	pneu	إِطار	استبني	#طر	طر	ستبن	ستبن	analyzer+fallback
1019	tire	pneu	إِطار	اطار	#طر	طر	#طر	طر	analyzer
1019	tire	pneu	إِطار	بنو	#طر	طر	بن#	بن	analyzer
1019	tire	pneu	إِطار	تاير	#طر	طر	تر	تر	analyzer+fallback
1019	tire	pneu	إِطار	دولاب	#طر	طر	دلب	دلب	analyzer
1019	tire	pneu	إِطار	رودة	#طر	طر	رد	رد	analyzer+fallback
1019	tire	pneu	إِطار	رويدة	#طر	طر	رد	رد	analyzer+fallback
1019	tire	pneu	إِطار	عجل	#طر	طر	عجل	عجل	analyzer
1019	tire	pneu	إِطار	عجلة	#طر	طر	عجل	عجل	analyzer
1019	tire	pneu	إِطار	كاوتش	#طر	طر	كتش	كتش	analyzer+fallback
1019	tire	pneu	إِطار	كفر	#طر	طر	كفر	كفر	analyzer
1019	tire	pneu	إِطار	لستك	#طر	طر	لستك	لستك	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	ازالة	لغ#	لغ	ز#ل	زل	analyzer
1020	cancellation	annulation	إِلْغاء	الغا	لغ#	لغ	غ	غ	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	الغاء	لغ#	لغ	لغ#	لغ	analyzer
1020	cancellation	annulation	إِلْغاء	انولاسيون	لغ#	لغ	نلسن	نلسن	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	تبطيل	لغ#	لغ	تبطل	تبطل	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	توقيف	لغ#	لغ	#قف	قف	analyzer
1020	cancellation	annulation	إِلْغاء	حل	لغ#	لغ	حلل	حلل	analyzer
1020	cancellation	annulation	إِلْغاء	شطب	لغ#	لغ	شطب	شطب	analyzer
1020	cancellation	annulation	إِلْغاء	فسخ	لغ#	لغ	فسخ	فسخ	analyzer
1020	cancellation	annulation	إِلْغاء	فك	لغ#	لغ	فكك	فكك	analyzer
1020	cancellation	annulation	إِلْغاء	كنسل	لغ#	لغ	كنسل	كنسل	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	كنسلة	لغ#	لغ	كنسل	كنسل	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	كنسليشن	لغ#	لغ	كنسلشن	كنسلشن	analyzer+fallback
1020	cancellation	annulation	إِلْغاء	وقف	لغ#	لغ	#قف	قف	analyzer
1021	english	anglais	إِنْجلِيزِيّ	انجليزي	نجلز	نجلز	نجلز	نجلز	fallback
1021	english	anglais	إِنْجلِيزِيّ	انجلش	نجلز	نجلز	نجلش	نجلش	fallback
1021	english	anglais	إِنْجلِيزِيّ	انجليزية	نجلز	نجلز	نجلز	نجلز	fallback
1021	english	anglais	إِنْجلِيزِيّ	اونجلي	نجلز	نجلز	نجل	نجل	fallback
1021	english	anglais	إِنْجلِيزِيّ	نجليزي	نجلز	نجلز	نجلز	نجلز	fallback
1021	english	anglais	إِنْجلِيزِيّ	انكليزي	نجلز	نجلز	نكلز	نكلز	fallback
1022	flu	grippe	إِنْفلُوَنْزا	انفلونزا	نفلنز	نفلنز	نفلنز	نفلنز	fallback
1022	flu	grippe	إِنْفلُوَنْزا	افلونزا	نفلنز	نفلنز	فلنز	فلنز	fallback
1022	flu	grippe	إِنْفلُوَنْزا	برد	نفلنز	نفلنز	برد	برد	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	برودة	نفلنز	نفلنز	برد	برد	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	رواح	نفلنز	نفلنز	ر#ح	رح	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	ريح	نفلنز	نفلنز	ر#ح	رح	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	زكام	نفلنز	نفلنز	زكم	زكم	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	جريب	نفلنز	نفلنز	جرب	جرب	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	لاجريب	نفلنز	نفلنز	لجرب	لجرب	fallback
1022	flu	grippe	إِنْفلُوَنْزا	نزلة	نفلنز	نفلنز	نزل	نزل	analyzer+fallback
1022	flu	grippe	إِنْفلُوَنْزا	نشلة	نفلنز	نفلنز	نشل	نشل	fallback
1023	rest	reste	باقِي	باقي	بق#	بق	بق#	بق	analyzer
1023	rest	reste	باقِي	بقية	بق#	بق	بق#	بق	analyzer
1023	rest	reste	باقِي	ضايل	بق#	بق	ضل	ضل	analyzer+fallback
1023	rest	reste	باقِي	فاضل	بق#	بق	فضل	فضل	analyzer
1023	rest	reste	باقِي	مزال	بق#	بق	مزل	مزل	analyzer+fallback
1024	exchange	échanger	بَدَّل	بادل	بدل	بدل	بدل	بدل	analyzer
1024	exchange	échanger	بَدَّل	بدل	بدل	بدل	بدل	بدل	analyzer
1024	exchange	échanger	بَدَّل	تبادل	بدل	بدل	بدل	بدل	analyzer
1024	exchange	échanger	بَدَّل	حول	بدل	بدل	ح#ل	حل	analyzer
1024	exchange	échanger	بَدَّل	صرف	بدل	بدل	صرف	صرف	analyzer
1024	exchange	échanger	بَدَّل	غير	بدل	بدل	غ#ر	غر	analyzer
1024	exchange	échanger	بَدَّل	فك	بدل	بدل	فكك	فكك	analyzer
1024	exchange	échanger	بَدَّل	قايض	بدل	بدل	ق#ض	قض	analyzer
1025	telegram	télégramme	بَرْقِيَّة	برقية	برق	برق	برق	برق	analyzer
1025	telegram	télégramme	بَرْقِيَّة	تلجرام	برق	برق	تلجرم	تلجرم	analyzer+fallback
1025	telegram	télégramme	بَرْقِيَّة	تلغراف	برق	برق	تلغرف	تلغرف	analyzer+fallback
1026	simple	simple	بَسِيط	ايزي	بسط	بسط	ز	ز	analyzer+fallback
1026	simple	simple	بَسِيط	بديهي	بسط	بسط	بده	بده	analyzer
1026	simple	simple	بَسِيط	بسيط	بسط	بسط	بسط	بسط	analyzer
1026	simple	simple	بَسِيط	بصيط	بسط	بسط	بصط	بصط	analyzer+fallback
1026	simple	simple	بَسِيط	سامبل	بسط	بسط	سمبل	سمبل	analyzer+fallback
1026	simple	simple	بَسِيط	ساهل	بسط	بسط	سهل	سهل	analyzer+fallback
1026	simple	simple	بَسِيط	سهل	بسط	بسط	سهل	سهل	analyzer
1026	simple	simple	بَسِيط	عادي	بسط	بسط	ع#د، عد#	عد، عد	analyzer
1026	simple	simple	بَسِيط	هوين	بسط	بسط	هن	هن	analyzer+fallback
1026	simple	simple	بَسِيط	هين	بسط	بسط	ه#ن	هن	analyzer
1026	simple	simple	بَسِيط	يسير	بسط	بسط	#سر	سر	analyzer
1027	skin	peau	بَشَرَة	بشرة	بشر	بشر	بشر	بشر	analyzer
1027	skin	peau	بَشَرَة	بو	بشر	بشر	ب	ب	analyzer+fallback
1027	skin	peau	بَشَرَة	جلد	بشر	بشر	جلد	جلد	analyzer
1027	skin	peau	بَشَرَة	قشر	بشر	بشر	قشر	قشر	analyzer
1027	skin	peau	بَشَرَة	قشرة	بشر	بشر	قشر	قشر	analyzer
1028	onion	oignon	بَصَل	بصل	بصل	بصل	بصل	بصل	analyzer
1028	onion	oignon	بَصَل	بصلة	بصل	بصل	بصل	بصل	analyzer
1029	visa	visa	تَأْشِيرَة	تأشيرة	#شر	شر	#شر	شر	analyzer
1029	visa	visa	تَأْشِيرَة	فيزة	#شر	شر	فز	فز	analyzer+fallback
1030	remember	souvenir	تَذَكَّر	اتذكر	ذكر	ذكر	ذكر	ذكر	analyzer
1030	remember	souvenir	تَذَكَّر	اذكر	ذكر	ذكر	ذكر	ذكر	analyzer
1030	remember	souvenir	تَذَكَّر	افتكر	ذكر	ذكر	فكر	فكر	analyzer
1030	remember	souvenir	تَذَكَّر	تذكر	ذكر	ذكر	ذكر	ذكر	analyzer
1030	remember	souvenir	تَذَكَّر	تفكر	ذكر	ذكر	فكر	فكر	analyzer
1030	remember	souvenir	تَذَكَّر	حقد	ذكر	ذكر	حقد	حقد	analyzer
1030	remember	souvenir	تَذَكَّر	ذكر	ذكر	ذكر	ذكر	ذكر	analyzer
1030	remember	souvenir	تَذَكَّر	عقل	ذكر	ذكر	عقل	عقل	analyzer
1030	remember	souvenir	تَذَكَّر	فاكر	ذكر	ذكر	فكر	فكر	analyzer+fallback
1030	remember	souvenir	تَذَكَّر	فطن	ذكر	ذكر	فطن	فطن	analyzer
1031	ski	ski	تَزَلُّج	اتزحلق	زلج	زلج	تزحلق	تزحلق	analyzer+fallback
1031	ski	ski	تَزَلُّج	تزحلاق	زلج	زلج	تزحلق	تزحلق	analyzer+fallback
1031	ski	ski	تَزَلُّج	تزحلق	زلج	زلج	زحلق	زحلق	analyzer
1031	ski	ski	تَزَلُّج	تزلج	زلج	زلج	زلج	زلج	analyzer
1031	ski	ski	تَزَلُّج	زحلقة	زلج	زلج	زحلق	زحلق	analyzer
1031	ski	ski	تَزَلُّج	سكي	زلج	زلج	سك	سك	analyzer+fallback
1032	registration	enregistrement	تَسْجِيل	انتساب	سجل	سجل	نسب	نسب	analyzer
1032	registration	enregistrement	تَسْجِيل	تسجيل	سجل	سجل	سجل	سجل	analyzer
1032	registration	enregistrement	تَسْجِيل	توثيق	سجل	سجل	#ثق	ثق	analyzer
1032	registration	enregistrement	تَسْجِيل	ماركي	سجل	سجل	مرك	مرك	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	اتبضع	س#ق	سق	تبضع	تبضع	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	اتسوق	س#ق	سق	تسق	تسق	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	تبضع	س#ق	سق	بضع	بضع	analyzer
1033	shopping	shopping	تَسَوُّق	تسوق	س#ق	سق	س#ق	سق	analyzer
1033	shopping	shopping	تَسَوُّق	تقضية	س#ق	سق	تقض	تقض	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	تمهار	س#ق	سق	تمهر	تمهر	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	شرا	س#ق	سق	شرر	شرر	analyzer
1033	shopping	shopping	تَسَوُّق	شوبين	س#ق	سق	شبن	شبن	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	شوبينغ	س#ق	سق	شبنغ	شبنغ	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	شوبينق	س#ق	سق	شبنق	شبنق	analyzer+fallback
1033	shopping	shopping	تَسَوُّق	قضيان	س#ق	سق	قضن	قضن	analyzer+fallback
1034	detail	détail	تَفْصِيل	تفاصيل	فصل	فصل	فصل	فصل	analyzer
1034	detail	détail	تَفْصِيل	تفصيل	فصل	فصل	فصل	فصل	analyzer
1034	detail	détail	تَفْصِيل	ديطاي	فصل	فصل	دط	دط	analyzer+fallback
1035	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	اتكلف	كلف	كلف	كلف	كلف	analyzer
1035	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	تقام على	كلف	كلف	ق#م+عل	قم+عل	analyzer
1035	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	خسر	كلف	كلف	خسر	خسر	analyzer
1035	cost	coûter	كَلَّف ، بَلَغَت تَكْلِفَة +هُ	سقام	كلف	كلف	سقم	سقم	analyzer+fallback
