ID,English,French,MSA,POS,CODA,Region,DCom,ASim,FSim,DFreq,DA_Frequency
711,latest,dernier,أَحْدَث ، آخَر,ADJ,اخراني,Egypt+Sudan,1,0,0,1,3
711,latest,dernier,أَحْدَث ، آخَر,ADJ,اخير,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,1,0,5,"47,314"
711,latest,dernier,أَحْدَث ، آخَر,ADJ,لخر,Tunisia+Libya,1,0,0,3,723
711,latest,dernier,أَحْدَث ، آخَر,ADJ,لخراني,Morocco+Algeria,1,0,0,1,10
712,sister,soeur,أُخْت,NOUN,اخت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"170,206"
712,sister,soeur,أُخْت,NOUN,اخية,Tunisia+Libya,1,0,0,2,37
712,sister,soeur,أُخْت,NOUN,خت,Morocco+Algeria,1,1,0,4,"3,693"
712,sister,soeur,أُخْت,NOUN,شقيقة,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,2,265
712,sister,soeur,أُخْت,NOUN,كريمة,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,470"
713,ear,oreille,أُذُن,NOUN,اذان,"Iraq, Egypt+Sudan",2,1,0,5,"126,744"
713,ear,oreille,أُذُن,NOUN,اذن,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,1,0,5,"251,647"
713,ear,oreille,أُذُن,NOUN,اذون,Qatar+Saudi+Oman+Yemen,1,1,0,3,577
713,ear,oreille,أُذُن,NOUN,ديني,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"206,362"
713,ear,oreille,أُذُن,NOUN,ذان,"Syria+Lebanon+Jordan+Palestine, Iraq",2,1,0,4,"10,428"
713,ear,oreille,أُذُن,NOUN,ذن,Qatar+Saudi+Oman+Yemen,1,1,0,5,"60,635"
713,ear,oreille,أُذُن,NOUN,ودن,Egypt+Sudan,1,0,0,3,"2,382"
713,ear,oreille,أُذُن,NOUN,وذن,"Morocco+Algeria, Tunisia+Libya",2,1,0,2,155
714,black,noir,أَسْوَد,ADJ,اخضر,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,5,"104,122"
714,black,noir,أَسْوَد,ADJ,ازرق,Egypt+Sudan,1,0,0,5,"111,194"
714,black,noir,أَسْوَد,ADJ,اسمر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"28,814"
714,black,noir,أَسْوَد,ADJ,اسود,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"478,071"
714,black,noir,أَسْوَد,ADJ,اكحل,Tunisia+Libya,1,0,0,4,"8,350"
714,black,noir,أَسْوَد,ADJ,شوشان,Tunisia+Libya,1,0,0,3,467
714,black,noir,أَسْوَد,ADJ,كحل,Morocco+Algeria,1,0,0,4,"30,917"
714,black,noir,أَسْوَد,ADJ,نوار,Morocco+Algeria,1,0,1,4,"18,071"
715,shoot,tirer,أَطْلَق,VERB,اطلق,"Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,1,0,5,"148,111"
715,shoot,tirer,أَطْلَق,VERB,تيرا,Morocco+Algeria,1,0,0,3,"2,370"
715,shoot,tirer,أَطْلَق,VERB,ثور,Qatar+Saudi+Oman+Yemen,1,0,0,4,"22,373"
715,shoot,tirer,أَطْلَق,VERB,جبد,Tunisia+Libya,1,0,0,3,"2,315"
715,shoot,tirer,أَطْلَق,VERB,حدف,Egypt+Sudan,1,0,0,3,"1,316"
715,shoot,tirer,أَطْلَق,VERB,خبط,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"6,776"
715,shoot,tirer,أَطْلَق,VERB,رمى,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,4,"3,722"
715,shoot,tirer,أَطْلَق,VERB,رمي,Egypt+Sudan,1,0,0,5,"87,304"
715,shoot,tirer,أَطْلَق,VERB,زت,Syria+Lebanon+Jordan+Palestine,1,0,0,3,936
715,shoot,tirer,أَطْلَق,VERB,شات,Qatar+Saudi+Oman+Yemen,1,0,1,6,"782,312"
715,shoot,tirer,أَطْلَق,VERB,شاط,Egypt+Sudan,1,0,0,3,871
715,shoot,tirer,أَطْلَق,VERB,ضرب,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,0,0,5,"190,238"
715,shoot,tirer,أَطْلَق,VERB,طخ,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,3,"2,193"
715,shoot,tirer,أَطْلَق,VERB,طق,Iraq,1,0,0,5,"63,409"
715,shoot,tirer,أَطْلَق,VERB,طلق,Qatar+Saudi+Oman+Yemen,1,1,0,4,"30,871"
715,shoot,tirer,أَطْلَق,VERB,قوص,Syria+Lebanon+Jordan+Palestine,1,0,0,2,304
715,shoot,tirer,أَطْلَق,VERB,كب,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"23,000"
715,shoot,tirer,أَطْلَق,VERB,كون,Qatar+Saudi+Oman+Yemen,1,0,0,5,"159,421"
716,return,rendre,أَعاد,VERB,رجع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,5,"256,947"
716,return,rendre,أَعاد,VERB,رد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,0,0,6,"777,234"
716,return,rendre,أَعاد,VERB,عاد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,1,0,6,"1,024,805"
717,declare,déclarer,أَعْلَن,VERB,اشهر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,6,"507,097"
717,declare,déclarer,أَعْلَن,VERB,اعلن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,5,"180,866"
717,declare,déclarer,أَعْلَن,VERB,بين,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,7,"6,678,493"
717,declare,déclarer,أَعْلَن,VERB,ديكلارا,Morocco+Algeria,1,0,1,0,2
717,declare,déclarer,أَعْلَن,VERB,ذاع,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,3,"2,885"
717,declare,déclarer,أَعْلَن,VERB,روج,Qatar+Saudi+Oman+Yemen,1,0,0,4,"23,905"
717,declare,déclarer,أَعْلَن,VERB,صرح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,0,0,5,"54,745"
717,declare,déclarer,أَعْلَن,VERB,قال,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya",3,0,0,7,"9,698,733"
718,lend,prêter,أَقْرَض,VERB,اجر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"954,830"
718,lend,prêter,أَقْرَض,VERB,ادى قرض,Qatar+Saudi+Oman+Yemen,1,0,0,6,"364,087"
718,lend,prêter,أَقْرَض,VERB,اعار,Qatar+Saudi+Oman+Yemen,1,0,0,3,638
718,lend,prêter,أَقْرَض,VERB,اقرض,Syria+Lebanon+Jordan+Palestine,1,1,0,3,350
718,lend,prêter,أَقْرَض,VERB,داين,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,0,0,3,"1,551"
718,lend,prêter,أَقْرَض,VERB,دين,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"565,549"
718,lend,prêter,أَقْرَض,VERB,سلف,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"53,990"
718,lend,prêter,أَقْرَض,VERB,عار,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"285,532"
718,lend,prêter,أَقْرَض,VERB,قرض,Qatar+Saudi+Oman+Yemen,1,1,0,6,"363,183"
719,mother,mère,أُمّ,NOUN,ام,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"2,627,274"
719,mother,mère,أُمّ,NOUN,امي,Tunisia+Libya,1,1,0,6,"2,292,905"
719,mother,mère,أُمّ,NOUN,اماه,Qatar+Saudi+Oman+Yemen,1,0,0,4,"13,252"
719,mother,mère,أُمّ,NOUN,اميمة,Tunisia+Libya,1,0,0,2,126
719,mother,mère,أُمّ,NOUN,ماما,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,0,0,5,"231,427"
719,mother,mère,أُمّ,NOUN,مامة,Egypt+Sudan,1,0,0,2,233
719,mother,mère,أُمّ,NOUN,ماين,Morocco+Algeria,1,0,0,4,"3,757"
719,mother,mère,أُمّ,NOUN,والدة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",5,0,0,3,881
719,mother,mère,أُمّ,NOUN,يما,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,1,0,4,"27,584"
720,son,fils,ٱِبْن,NOUN,ابن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,6,"3,009,275"
720,son,fils,ٱِبْن,NOUN,بن,Qatar+Saudi+Oman+Yemen,1,0,0,7,"6,659,706"
720,son,fils,ٱِبْن,NOUN,جاهل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"103,763"
720,son,fils,ٱِبْن,NOUN,صغير,Qatar+Saudi+Oman+Yemen,1,0,0,6,"509,860"
720,son,fils,ٱِبْن,NOUN,ضنى,Egypt+Sudan,1,0,0,2,137
720,son,fils,ٱِبْن,NOUN,طفل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"657,605"
720,son,fils,ٱِبْن,NOUN,عيل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",3,0,0,5,"59,551"
720,son,fils,ٱِبْن,NOUN,ود,Egypt+Sudan,1,0,0,5,"128,311"
720,son,fils,ٱِبْن,NOUN,ولد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,0,0,6,"731,646"
720,son,fils,ٱِبْن,NOUN,وليد,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,6,"331,610"
721,daughter,fille,ٱِبْنَة,NOUN,ابنة,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,530"
721,daughter,fille,ٱِبْنَة,NOUN,بت,"Iraq, Egypt+Sudan",2,0,0,5,"63,634"
721,daughter,fille,ٱِبْنَة,NOUN,بنت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,6,"1,846,500"
721,daughter,fille,ٱِبْنَة,NOUN,بنية,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,3,"1,607"
721,daughter,fille,ٱِبْنَة,NOUN,جاهلة,Qatar+Saudi+Oman+Yemen,1,0,0,2,216
721,daughter,fille,ٱِبْنَة,NOUN,ضنى,Egypt+Sudan,1,0,0,2,137
721,daughter,fille,ٱِبْنَة,NOUN,طفلة,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,504"
722,listen,écouter,ٱِسْتَمَع,VERB,اتسمع,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,825"
722,listen,écouter,ٱِسْتَمَع,VERB,اتصنت,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,1,12
722,listen,écouter,ٱِسْتَمَع,VERB,استمع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"100,529"
722,listen,écouter,ٱِسْتَمَع,VERB,تنصت,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"27,763"
722,listen,écouter,ٱِسْتَمَع,VERB,سمع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,5,"194,369"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,اقتراح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,5,"32,852"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,رأي,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,4,"4,598"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,راي,Qatar+Saudi+Oman+Yemen,1,0,0,6,"450,724"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,طرح,Qatar+Saudi+Oman+Yemen,1,0,0,5,"87,371"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,عرض,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,0,0,6,"888,180"
723,suggestion,suggestion,ٱِقْتِراح,NOUN,مقترح,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,4,"16,283"
724,procedure,procédure,إِجْراء,NOUN,اجراء,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",6,1,0,5,"56,029"
724,procedure,procédure,إِجْراء,NOUN,بروسيجر,Morocco+Algeria,1,0,0,1,4
724,procedure,procédure,إِجْراء,NOUN,ترتيب,Qatar+Saudi+Oman+Yemen,1,0,0,5,"234,479"
724,procedure,procédure,إِجْراء,NOUN,طريقة,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,4,"13,467"
724,procedure,procédure,إِجْراء,NOUN,عملية,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,4,"6,115"
724,procedure,procédure,إِجْراء,NOUN,معاملة,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,077"
724,procedure,procédure,إِجْراء,NOUN,منهج,Qatar+Saudi+Oman+Yemen,1,0,0,5,"92,557"
724,procedure,procédure,إِجْراء,NOUN,نظام,Qatar+Saudi+Oman+Yemen,1,0,0,6,"533,114"
725,diarrhea,diarrhée,إِسْهال,NOUN,اسهال,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,4,"3,938"
725,diarrhea,diarrhée,إِسْهال,NOUN,جريان جوف,Tunisia+Libya,1,0,0,5,"162,183"
725,diarrhea,diarrhée,إِسْهال,NOUN,جريان كرش,Tunisia+Libya,1,0,0,4,"29,271"
725,diarrhea,diarrhée,إِسْهال,NOUN,دياري,Morocco+Algeria,1,0,1,3,"2,223"
725,diarrhea,diarrhée,إِسْهال,NOUN,ليونة,Egypt+Sudan,1,0,0,2,115
726,signal,feu,إِشارَة,NOUN,اشارة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,3,885
726,signal,feu,إِشارَة,NOUN,اشارة مرور,Qatar+Saudi+Oman+Yemen,1,0,0,5,"276,482"
726,signal,feu,إِشارَة,NOUN,ايعاز,Syria+Lebanon+Jordan+Palestine,1,0,0,3,395
726,signal,feu,إِشارَة,NOUN,سيمافرو,Tunisia+Libya,1,0,0,2,49
726,signal,feu,إِشارَة,NOUN,سينيال,Morocco+Algeria,1,0,0,3,381
726,signal,feu,إِشارَة,NOUN,ضو,Tunisia+Libya,1,0,0,4,"21,262"
726,signal,feu,إِشارَة,NOUN,علامة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"3,412"
726,signal,feu,إِشارَة,NOUN,فو,"Morocco+Algeria, Tunisia+Libya",2,0,1,4,"23,010"
726,signal,feu,إِشارَة,NOUN,لافتة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,187
727,extra,supplémentaire,إِضافِيّ,ADJ,احتياط,Tunisia+Libya,1,0,0,5,"45,709"
727,extra,supplémentaire,إِضافِيّ,ADJ,اضافي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,1,0,5,"314,190"
727,extra,supplémentaire,إِضافِيّ,ADJ,بزايد,Tunisia+Libya,1,0,0,3,"1,038"
727,extra,supplémentaire,إِضافِيّ,ADJ,زايد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,6,"739,811"
727,extra,supplémentaire,إِضافِيّ,ADJ,زيادة,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,4,"7,036"
728,tire,pneu,إِطار,NOUN,استبني,Qatar+Saudi+Oman+Yemen,1,0,0,0,2
728,tire,pneu,إِطار,NOUN,اطار,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,1,0,5,"124,444"
728,tire,pneu,إِطار,NOUN,بنو,Morocco+Algeria,1,0,0,5,"50,702"
728,tire,pneu,إِطار,NOUN,تاير,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,1,3,721
728,tire,pneu,إِطار,NOUN,دولاب,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"8,811"
728,tire,pneu,إِطار,NOUN,رودة,Morocco+Algeria,1,0,0,0,1
728,tire,pneu,إِطار,NOUN,رويدة,Morocco+Algeria,1,0,0,1,19
728,tire,pneu,إِطار,NOUN,عجل,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"188,562"
728,tire,pneu,إِطار,NOUN,عجلة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,3,449
728,tire,pneu,إِطار,NOUN,كاوتش,Egypt+Sudan,1,0,0,3,387
728,tire,pneu,إِطار,NOUN,كفر,Qatar+Saudi+Oman+Yemen,1,0,0,5,"170,100"
728,tire,pneu,إِطار,NOUN,لستك,Egypt+Sudan,1,0,0,3,524
729,cancellation,annulation,إِلْغاء,NOUN,ازالة,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,135"
729,cancellation,annulation,إِلْغاء,NOUN,الغا,Egypt+Sudan,1,1,0,3,577
729,cancellation,annulation,إِلْغاء,NOUN,الغاء,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"163,727"
729,cancellation,annulation,إِلْغاء,NOUN,انولاسيون,Morocco+Algeria,1,0,1,0,0
729,cancellation,annulation,إِلْغاء,NOUN,تبطيل,Tunisia+Libya,1,0,0,3,606
729,cancellation,annulation,إِلْغاء,NOUN,توقيف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,4,"25,361"
729,cancellation,annulation,إِلْغاء,NOUN,حل,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"683,695"
729,cancellation,annulation,إِلْغاء,NOUN,شطب,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"12,641"
729,cancellation,annulation,إِلْغاء,NOUN,فسخ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"17,259"
729,cancellation,annulation,إِلْغاء,NOUN,فك,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"135,919"
729,cancellation,annulation,إِلْغاء,NOUN,كنسل,Qatar+Saudi+Oman+Yemen,1,0,0,4,"6,303"
729,cancellation,annulation,إِلْغاء,NOUN,كنسلة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,1,3
729,cancellation,annulation,إِلْغاء,NOUN,كنسليشن,Egypt+Sudan,1,0,1,0,0
729,cancellation,annulation,إِلْغاء,NOUN,وقف,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"562,507"
730,english,anglais,إِنْجلِيزِيّ,ADJ,انجليزي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"80,219"
730,english,anglais,إِنْجلِيزِيّ,ADJ,انجلش,Qatar+Saudi+Oman+Yemen,1,0,0,4,"6,064"
730,english,anglais,إِنْجلِيزِيّ,ADJ,انجليزية,"Iraq, Tunisia+Libya",2,1,0,2,308
730,english,anglais,إِنْجلِيزِيّ,ADJ,اونجلي,Morocco+Algeria,1,0,0,1,3
730,english,anglais,إِنْجلِيزِيّ,ADJ,نجليزي,Morocco+Algeria,1,1,0,3,615
730,english,anglais,إِنْجلِيزِيّ,ADJ,انكليزي,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,778"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,انفلونزا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,4,"12,644"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,افلونزا,Iraq,1,0,0,1,23
731,flu,grippe,إِنْفلُوَنْزا,NOUN,برد,Qatar+Saudi+Oman+Yemen,1,0,0,6,"939,124"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,برودة,Tunisia+Libya,1,0,0,3,504
731,flu,grippe,إِنْفلُوَنْزا,NOUN,رواح,Morocco+Algeria,1,0,0,4,"4,644"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,ريح,Morocco+Algeria,1,0,0,5,"163,136"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,زكام,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,3,"2,119"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,جريب,Tunisia+Libya,1,0,0,3,"2,413"
731,flu,grippe,إِنْفلُوَنْزا,NOUN,لاجريب,Morocco+Algeria,1,0,0,0,0
731,flu,grippe,إِنْفلُوَنْزا,NOUN,نزلة,Egypt+Sudan,1,0,0,3,438
731,flu,grippe,إِنْفلُوَنْزا,NOUN,نشلة,Iraq,1,0,0,1,9
732,rest,reste,باقِي,NOUN,باقي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"1,036,091"
732,rest,reste,باقِي,NOUN,بقية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya",4,1,0,3,"3,147"
732,rest,reste,باقِي,NOUN,ضايل,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,467"
732,rest,reste,باقِي,NOUN,فاضل,Egypt+Sudan,1,0,0,5,"115,080"
732,rest,reste,باقِي,NOUN,مزال,Tunisia+Libya,1,0,0,4,"21,354"
733,exchange,échanger,بَدَّل,VERB,بادل,Qatar+Saudi+Oman+Yemen,1,1,0,3,"2,416"
733,exchange,échanger,بَدَّل,VERB,بدل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"312,002"
733,exchange,échanger,بَدَّل,VERB,تبادل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"663,417"
733,exchange,échanger,بَدَّل,VERB,حول,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,814,141"
733,exchange,échanger,بَدَّل,VERB,صرف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"162,060"
733,exchange,échanger,بَدَّل,VERB,غير,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,7,"5,471,075"
733,exchange,échanger,بَدَّل,VERB,فك,Egypt+Sudan,1,0,0,5,"135,919"
733,exchange,échanger,بَدَّل,VERB,قايض,Syria+Lebanon+Jordan+Palestine,1,0,0,2,74
734,telegram,télégramme,بَرْقِيَّة,NOUN,برقية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,2,155
734,telegram,télégramme,بَرْقِيَّة,NOUN,تلجرام,Morocco+Algeria,1,0,0,4,"13,735"
734,telegram,télégramme,بَرْقِيَّة,NOUN,تلغراف,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,0,0,4,"4,596"
735,simple,simple,بَسِيط,ADJ,ايزي,Qatar+Saudi+Oman+Yemen,1,0,0,3,"3,044"
735,simple,simple,بَسِيط,ADJ,بديهي,Qatar+Saudi+Oman+Yemen,1,0,0,4,"3,534"
735,simple,simple,بَسِيط,ADJ,بسيط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,5,"302,173"
735,simple,simple,بَسِيط,ADJ,بصيط,Morocco+Algeria,1,0,0,3,369
735,simple,simple,بَسِيط,ADJ,سامبل,Morocco+Algeria,1,0,1,1,17
735,simple,simple,بَسِيط,ADJ,ساهل,"Morocco+Algeria, Tunisia+Libya, Egypt+Sudan",3,0,0,3,"2,357"
735,simple,simple,بَسِيط,ADJ,سهل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,6,"456,844"
735,simple,simple,بَسِيط,ADJ,عادي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,0,0,6,"1,064,550"
735,simple,simple,بَسِيط,ADJ,هوين,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,123"
735,simple,simple,بَسِيط,ADJ,هين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,0,0,5,"67,906"
735,simple,simple,بَسِيط,ADJ,يسير,Qatar+Saudi+Oman+Yemen,1,0,0,5,"202,770"
736,skin,peau,بَشَرَة,NOUN,بشرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,3,404
736,skin,peau,بَشَرَة,NOUN,بو,Morocco+Algeria,1,0,0,5,"186,453"
736,skin,peau,بَشَرَة,NOUN,جلد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,5,"204,437"
736,skin,peau,بَشَرَة,NOUN,قشر,Qatar+Saudi+Oman+Yemen,1,0,0,4,"7,717"
736,skin,peau,بَشَرَة,NOUN,قشرة,Tunisia+Libya,1,0,0,2,279
737,onion,oignon,بَصَل,NOUN,بصل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,4,"16,145"
